name	x-coord	y-coord	conc.	dry_dep.	wet_dep.	tot.dep.	conc.	conc.
74	164901	522887	0.3651E-03	0.1972E-02	0.1134E-02	0.3106E-02	0.4214E-04	0.2856E-04
74	164901	517887	0.3935E-03	0.2092E-02	0.1171E-02	0.3263E-02	0.4348E-04	0.2968E-04
74	164832	512988	0.4323E-03	0.2244E-02	0.1225E-02	0.3469E-02	0.4700E-04	0.3282E-04
74	163247	508981	0.5228E-03	0.3311E-02	0.1285E-02	0.4596E-02	0.5069E-04	0.3744E-04
158	166452	485843	0.8143E-03	0.3981E-02	0.1704E-02	0.5685E-02	0.7187E-04	0.5677E-04
158	166457	483233	0.9982E-03	0.4589E-02	0.1739E-02	0.6328E-02	0.7326E-04	0.5739E-04
158	165236	477608	0.8841E-03	0.4926E-02	0.1816E-02	0.6742E-02	0.7941E-04	0.6635E-04
6	163548	474541	0.9605E-03	0.6460E-02	0.1888E-02	0.8348E-02	0.8486E-04	0.7266E-04
158	164071	475253	0.9241E-03	0.4774E-02	0.1872E-02	0.6646E-02	0.8230E-04	0.6870E-04
195	164309	442507	0.1052E-02	0.7373E-02	0.1776E-02	0.9149E-02	0.8963E-04	0.7401E-04
195	164947	434132	0.9657E-03	0.6275E-02	0.1734E-02	0.8009E-02	0.8866E-04	0.7333E-04
93	164282	377323	0.9865E-03	0.1086E-01	0.1590E-02	0.1245E-01	0.6838E-04	0.5428E-04
94	164376	375481	0.8949E-03	0.1054E-01	0.1501E-02	0.1204E-01	0.6931E-04	0.5505E-04
93	164509	374561	0.7777E-03	0.8423E-02	0.1448E-02	0.9870E-02	0.6181E-04	0.4854E-04
94	164072	372819	0.7749E-03	0.1184E-01	0.1366E-02	0.1320E-01	0.6530E-04	0.5169E-04
93	166559	369172	0.5418E-03	0.4550E-02	0.1201E-02	0.5750E-02	0.5508E-04	0.4729E-04
94	164525	368398	0.5264E-03	0.4223E-02	0.1162E-02	0.5385E-02	0.5342E-04	0.4404E-04
119	169255	614676	0.9837E-04	0.7173E-03	0.5435E-03	0.1261E-02	0.1666E-04	0.8843E-05
42	170684	607942	0.1209E-03	0.1228E-02	0.5769E-03	0.1805E-02	0.1777E-04	0.9910E-05
119	169231	610387	0.1091E-03	0.7708E-03	0.5600E-03	0.1331E-02	0.1767E-04	0.9824E-05
42	170553	606824	0.1364E-03	0.1886E-02	0.5897E-03	0.2475E-02	0.1946E-04	0.1182E-04
119	168632	607543	0.1170E-03	0.8074E-03	0.5705E-03	0.1378E-02	0.1813E-04	0.1022E-04
202	168964	605026	0.1251E-03	0.8471E-03	0.5826E-03	0.1430E-02	0.1874E-04	0.1091E-04
202	169231	600387	0.1353E-03	0.8969E-03	0.6036E-03	0.1501E-02	0.1990E-04	0.1218E-04
202	169231	595387	0.1551E-03	0.9897E-03	0.6272E-03	0.1617E-02	0.2108E-04	0.1343E-04
202	168589	591521	0.1789E-03	0.1095E-02	0.6461E-03	0.1741E-02	0.2202E-04	0.1451E-04
126	170568	553073	0.3722E-03	0.3552E-02	0.9336E-03	0.4486E-02	0.3671E-04	0.2833E-04
126	170879	551970	0.3113E-03	0.3031E-02	0.9176E-03	0.3949E-02	0.3248E-04	0.2685E-04
127	166814	550624	0.2714E-03	0.1692E-02	0.9114E-03	0.2603E-02	0.3171E-04	0.2446E-04
74	169774	539322	0.2808E-03	0.1601E-02	0.9948E-03	0.2596E-02	0.3457E-04	0.2528E-04
74	169150	535438	0.2876E-03	0.1636E-02	0.1022E-02	0.2658E-02	0.3575E-04	0.2542E-04
74	168173	530602	0.3085E-03	0.1724E-02	0.1063E-02	0.2787E-02	0.3800E-04	0.2667E-04
74	167980	525399	0.3496E-03	0.1901E-02	0.1103E-02	0.3004E-02	0.4066E-04	0.2804E-04
74	168005	520354	0.4635E-03	0.2415E-02	0.1173E-02	0.3588E-02	0.4338E-04	0.3095E-04
74	169231	515387	0.4116E-03	0.2151E-02	0.1220E-02	0.3371E-02	0.4550E-04	0.3210E-04
74	168533	512591	0.4281E-03	0.2594E-02	0.1252E-02	0.3846E-02	0.4817E-04	0.3658E-04
158	168768	484996	0.9192E-03	0.4127E-02	0.1720E-02	0.5847E-02	0.7135E-04	0.5572E-04
158	167584	481951	0.9754E-03	0.6467E-02	0.1744E-02	0.8211E-02	0.7427E-04	0.6093E-04
194	171554	480025	0.1394E-02	0.1720E-01	0.1787E-02	0.1899E-01	0.8809E-04	0.6965E-04
194	170860	476112	0.1192E-02	0.1583E-01	0.1837E-02	0.1766E-01	0.8971E-04	0.7249E-04
194	171367	470724	0.9408E-03	0.1393E-01	0.1875E-02	0.1580E-01	0.9234E-04	0.7646E-04
194	171767	455371	0.1354E-02	0.1441E-01	0.1955E-02	0.1637E-01	0.9970E-04	0.8481E-04
15	168590	446855	0.1203E-02	0.9319E-02	0.1855E-02	0.1117E-01	0.8815E-04	0.7584E-04
195	168937	439929	0.1020E-02	0.8700E-02	0.1776E-02	0.1048E-01	0.8723E-04	0.7518E-04
196	170543	439854	0.9811E-03	0.6641E-02	0.1772E-02	0.8413E-02	0.8387E-04	0.7076E-04
195	169199	434851	0.1001E-02	0.6526E-02	0.1734E-02	0.8260E-02	0.8506E-04	0.7070E-04
145	170040	379781	0.8871E-03	0.6365E-02	0.1644E-02	0.8008E-02	0.6305E-04	0.5142E-04
146	170989	378939	0.7740E-03	0.5962E-02	0.1578E-02	0.7540E-02	0.6085E-04	0.4976E-04
145	170093	377657	0.7715E-03	0.7512E-02	0.1548E-02	0.9060E-02	0.6191E-04	0.5104E-04
146	170904	377271	0.7010E-03	0.6769E-02	0.1505E-02	0.8274E-02	0.6064E-04	0.5000E-04
93	167192	369822	0.5672E-03	0.6455E-02	0.1231E-02	0.7686E-02	0.5884E-04	0.4847E-04
165	171210	364704	0.4919E-03	0.6187E-02	0.1089E-02	0.7276E-02	0.5593E-04	0.4454E-04
165	170908	360596	0.3811E-03	0.2687E-02	0.9830E-03	0.3670E-02	0.4560E-04	0.3718E-04
166	169042	359796	0.3668E-03	0.3286E-02	0.9518E-03	0.4237E-02	0.4536E-04	0.3712E-04
167	171304	360105	0.3677E-03	0.3858E-02	0.9707E-03	0.4828E-02	0.4563E-04	0.3600E-04
119	173584	615838	0.9464E-04	0.6994E-03	0.5480E-03	0.1247E-02	0.1651E-04	0.9001E-05
119	173561	612887	0.1021E-03	0.7385E-03	0.5611E-03	0.1300E-02	0.1728E-04	0.9815E-05
42	173307	607702	0.1227E-03	0.1228E-02	0.5858E-03	0.1814E-02	0.1892E-04	0.1337E-04
119	173670	609275	0.1130E-03	0.8057E-03	0.5779E-03	0.1384E-02	0.1821E-04	0.1072E-04
202	173556	602547	0.1285E-03	0.8653E-03	0.6093E-03	0.1475E-02	0.1961E-04	0.1232E-04
202	173561	597887	0.1426E-03	0.9331E-03	0.6315E-03	0.1565E-02	0.2058E-04	0.1329E-04
202	173323	593676	0.1667E-03	0.1041E-02	0.6552E-03	0.1696E-02	0.2171E-04	0.1467E-04
172	174471	557098	0.3048E-03	0.2041E-02	0.8985E-03	0.2940E-02	0.2975E-04	0.2377E-04
126	171113	552562	0.2905E-03	0.2691E-02	0.9129E-03	0.3604E-02	0.3240E-04	0.2735E-04
172	175040	555222	0.2665E-03	0.2002E-02	0.9100E-03	0.2912E-02	0.3023E-04	0.2446E-04
74	172494	540889	0.2859E-03	0.1613E-02	0.9867E-03	0.2600E-02	0.3432E-04	0.2585E-04
74	172515	538364	0.2843E-03	0.1617E-02	0.1000E-02	0.2618E-02	0.3467E-04	0.2536E-04
74	171687	516230	0.4033E-03	0.2723E-02	0.1226E-02	0.3949E-02	0.4428E-04	0.3268E-04
74	171918	514144	0.4027E-03	0.2116E-02	0.1248E-02	0.3363E-02	0.4551E-04	0.3263E-04
83	174385	512990	0.3955E-03	0.2089E-02	0.1254E-02	0.3343E-02	0.4570E-04	0.3331E-04
158	174873	490542	0.5516E-03	0.4000E-02	0.1542E-02	0.5542E-02	0.5857E-04	0.4471E-04
158	173541	488307	0.6537E-03	0.3135E-02	0.1614E-02	0.4749E-02	0.6272E-04	0.4814E-04
194	174217	482126	0.7154E-03	0.7773E-02	0.1692E-02	0.9465E-02	0.6639E-04	0.5113E-04
194	173785	477750	0.8422E-03	0.1150E-01	0.1789E-02	0.1329E-01	0.8263E-04	0.6491E-04
194	173543	472989	0.8271E-03	0.1256E-01	0.1828E-02	0.1438E-01	0.8683E-04	0.7010E-04
194	174346	468997	0.7979E-03	0.1203E-01	0.1826E-02	0.1386E-01	0.8701E-04	0.7191E-04
194	174153	456708	0.8602E-03	0.9207E-02	0.1818E-02	0.1103E-01	0.8194E-04	0.6950E-04
194	174344	453315	0.1227E-02	0.1424E-01	0.1886E-02	0.1612E-01	0.8945E-04	0.7373E-04
194	175494	447950	0.1287E-02	0.1816E-01	0.1864E-02	0.2002E-01	0.8938E-04	0.7311E-04
194	175810	442057	0.1223E-02	0.1253E-01	0.1814E-02	0.1434E-01	0.8856E-04	0.7360E-04
195	174319	441083	0.1182E-02	0.1102E-01	0.1735E-02	0.1276E-01	0.8062E-04	0.6854E-04
195	172846	439474	0.9706E-03	0.6994E-02	0.1734E-02	0.8728E-02	0.8185E-04	0.7013E-04
196	171798	439710	0.9842E-03	0.6129E-02	0.1760E-02	0.7889E-02	0.8203E-04	0.6887E-04
195	173444	434251	0.8153E-03	0.4314E-02	0.1696E-02	0.6010E-02	0.7880E-04	0.6557E-04
196	175886	433673	0.7169E-03	0.5713E-02	0.1671E-02	0.7384E-02	0.7508E-04	0.6305E-04
145	172149	380999	0.7904E-03	0.8378E-02	0.1633E-02	0.1001E-01	0.6223E-04	0.5073E-04
145	173329	378010	0.6289E-03	0.6069E-02	0.1492E-02	0.7562E-02	0.5892E-04	0.4889E-04
146	172273	378433	0.6895E-03	0.5095E-02	0.1531E-02	0.6626E-02	0.5933E-04	0.4915E-04
165	172910	367244	0.5315E-03	0.7476E-02	0.1166E-02	0.8642E-02	0.5596E-04	0.4516E-04
166	174739	367815	0.5232E-03	0.7406E-02	0.1192E-02	0.8597E-02	0.5533E-04	0.4475E-04
167	173811	366525	0.5029E-03	0.5941E-02	0.1142E-02	0.7082E-02	0.5552E-04	0.4485E-04
165	172370	363263	0.4701E-03	0.6028E-02	0.1054E-02	0.7082E-02	0.5453E-04	0.4326E-04
167	172259	360776	0.3880E-03	0.3686E-02	0.9852E-03	0.4671E-02	0.4587E-04	0.3651E-04
165	171913	358632	0.3866E-03	0.5579E-02	0.9525E-03	0.6532E-02	0.4901E-04	0.3832E-04
167	172114	359877	0.3658E-03	0.4100E-02	0.9666E-03	0.5066E-02	0.4575E-04	0.3640E-04
64	175820	321998	0.6182E-03	0.4377E-02	0.7438E-03	0.5120E-02	0.3139E-04	0.2445E-04
141	174492	315536	0.7042E-03	0.6909E-02	0.6560E-03	0.7565E-02	0.2618E-04	0.2025E-04
140	175085	314470	0.5108E-03	0.4700E-02	0.6674E-03	0.5367E-02	0.2513E-04	0.1909E-04
141	174278	314832	0.5364E-03	0.5231E-02	0.6488E-03	0.5879E-02	0.2542E-04	0.1909E-04
206	176088	308271	0.2319E-03	0.2231E-02	0.5714E-03	0.2803E-02	0.2222E-04	0.1771E-04
119	177864	614675	0.9553E-04	0.7073E-03	0.5638E-03	0.1271E-02	0.1702E-04	0.9681E-05
42	177899	608003	0.1113E-03	0.8579E-03	0.5950E-03	0.1453E-02	0.1828E-04	0.1133E-04
119	177891	610465	0.1052E-03	0.7559E-03	0.5828E-03	0.1339E-02	0.1787E-04	0.1079E-04
42	177915	607369	0.1148E-03	0.1247E-02	0.5996E-03	0.1846E-02	0.1866E-04	0.1216E-04
202	178164	604565	0.1183E-03	0.8178E-03	0.6113E-03	0.1429E-02	0.1919E-04	0.1237E-04
202	177891	600387	0.1299E-03	0.8765E-03	0.6312E-03	0.1508E-02	0.2011E-04	0.1314E-04
202	177899	595461	0.1485E-03	0.9562E-03	0.6591E-03	0.1615E-02	0.2150E-04	0.1529E-04
202	179256	592817	0.1580E-03	0.1569E-02	0.6799E-03	0.2248E-02	0.2287E-04	0.1807E-04
142	178914	560027	0.2399E-03	0.1512E-02	0.8945E-03	0.2407E-02	0.2789E-04	0.2143E-04
142	178689	557167	0.2404E-03	0.1913E-02	0.8925E-03	0.2806E-02	0.2945E-04	0.2393E-04
172	175835	555593	0.2644E-03	0.1989E-02	0.9152E-03	0.2904E-02	0.3011E-04	0.2435E-04
83	177701	513456	0.3592E-03	0.1947E-02	0.1231E-02	0.3178E-02	0.4407E-04	0.3216E-04
83	177849	511759	0.3730E-03	0.2163E-02	0.1256E-02	0.3419E-02	0.4496E-04	0.3350E-04
158	177493	490533	0.4949E-03	0.2492E-02	0.1526E-02	0.4018E-02	0.5691E-04	0.4427E-04
194	178555	484289	0.5035E-03	0.5532E-02	0.1617E-02	0.7149E-02	0.5888E-04	0.4516E-04
194	177718	480552	0.6316E-03	0.1028E-01	0.1671E-02	0.1195E-01	0.7471E-04	0.5802E-04
194	177871	475314	0.5721E-03	0.5194E-02	0.1670E-02	0.6864E-02	0.6694E-04	0.5636E-04
194	177845	470217	0.6332E-03	0.7474E-02	0.1713E-02	0.9187E-02	0.7745E-04	0.6282E-04
194	178562	465427	0.6625E-03	0.9764E-02	0.1726E-02	0.1149E-01	0.7907E-04	0.6510E-04
194	179121	462474	0.6623E-03	0.9069E-02	0.1717E-02	0.1079E-01	0.7850E-04	0.6633E-04
194	177947	454955	0.8009E-03	0.1212E-01	0.1814E-02	0.1393E-01	0.8295E-04	0.6757E-04
194	177953	450402	0.7791E-03	0.5952E-02	0.1797E-02	0.7749E-02	0.7004E-04	0.5685E-04
194	177826	445740	0.8968E-03	0.1329E-01	0.1822E-02	0.1511E-01	0.8262E-04	0.6631E-04
194	176777	442406	0.1001E-02	0.1414E-01	0.1808E-02	0.1594E-01	0.8499E-04	0.6970E-04
195	177661	441527	0.7605E-03	0.5383E-02	0.1725E-02	0.7108E-02	0.7283E-04	0.6214E-04
195	177394	433609	0.6700E-03	0.4227E-02	0.1673E-02	0.5900E-02	0.7299E-04	0.6107E-04
196	177110	433407	0.6862E-03	0.4358E-02	0.1673E-02	0.6031E-02	0.7349E-04	0.6149E-04
195	178300	432694	0.6343E-03	0.5073E-02	0.1652E-02	0.6726E-02	0.7163E-04	0.6031E-04
196	179050	432659	0.5948E-03	0.4397E-02	0.1644E-02	0.6041E-02	0.6973E-04	0.5781E-04
166	176365	369145	0.5020E-03	0.5969E-02	0.1196E-02	0.7164E-02	0.5689E-04	0.4713E-04
166	176496	367877	0.4614E-03	0.3908E-02	0.1163E-02	0.5071E-02	0.4888E-04	0.4164E-04
64	179013	330428	0.2309E-03	0.1938E-02	0.6557E-03	0.2594E-02	0.3148E-04	0.2585E-04
26	180056	324542	0.3401E-03	0.3324E-02	0.6782E-03	0.4003E-02	0.2957E-04	0.2259E-04
64	178114	325139	0.3576E-03	0.2793E-02	0.6826E-03	0.3475E-02	0.3097E-04	0.2365E-04
62	180547	320723	0.4693E-03	0.4384E-02	0.7525E-03	0.5136E-02	0.2803E-04	0.2126E-04
64	176135	320862	0.7966E-03	0.6068E-02	0.7392E-03	0.6807E-02	0.3020E-04	0.2361E-04
136	180309	315106	0.3793E-03	0.3717E-02	0.7712E-03	0.4488E-02	0.2335E-04	0.1770E-04
137	180551	315701	0.3812E-03	0.3723E-02	0.7859E-03	0.4509E-02	0.2342E-04	0.1776E-04
140	175987	315049	0.6529E-03	0.5974E-02	0.6963E-03	0.6670E-02	0.2573E-04	0.1977E-04
141	175972	316183	0.1140E-02	0.1228E-01	0.7024E-03	0.1298E-01	0.2773E-04	0.2195E-04
206	176771	313087	0.4096E-03	0.3725E-02	0.6809E-03	0.4406E-02	0.2441E-04	0.1843E-04
136	179958	311003	0.2746E-03	0.2719E-02	0.6725E-03	0.3391E-02	0.2324E-04	0.1902E-04
206	176822	310888	0.3555E-03	0.3007E-02	0.6288E-03	0.3636E-02	0.2407E-04	0.1885E-04
119	182198	615696	0.9082E-04	0.6845E-03	0.5653E-03	0.1250E-02	0.1668E-04	0.9642E-05
119	182222	612887	0.9600E-04	0.7103E-03	0.5786E-03	0.1289E-02	0.1731E-04	0.1043E-04
42	182407	607899	0.1104E-03	0.1322E-02	0.6062E-03	0.1928E-02	0.1958E-04	0.1370E-04
119	182084	609281	0.1027E-03	0.7430E-03	0.5939E-03	0.1337E-02	0.1795E-04	0.1128E-04
202	182567	605836	0.1098E-03	0.8371E-03	0.6100E-03	0.1447E-02	0.1877E-04	0.1286E-04
202	182222	602886	0.1173E-03	0.8161E-03	0.6255E-03	0.1442E-02	0.1944E-04	0.1295E-04
202	182147	598003	0.1296E-03	0.8696E-03	0.6506E-03	0.1520E-02	0.2069E-04	0.1474E-04
202	180653	594324	0.1458E-03	0.1293E-02	0.6701E-03	0.1963E-02	0.2230E-04	0.1802E-04
142	182267	561441	0.2070E-03	0.1630E-02	0.8778E-03	0.2508E-02	0.2759E-04	0.2194E-04
142	182274	558865	0.2085E-03	0.1889E-02	0.8857E-03	0.2775E-02	0.2892E-04	0.2402E-04
83	182325	512339	0.3206E-03	0.1793E-02	0.1228E-02	0.3021E-02	0.4237E-04	0.3144E-04
195	182764	510735	0.3255E-03	0.2140E-02	0.1242E-02	0.3382E-02	0.4248E-04	0.3172E-04
196	182619	510730	0.3271E-03	0.2148E-02	0.1244E-02	0.3392E-02	0.4259E-04	0.3180E-04
83	182196	510330	0.3340E-03	0.2182E-02	0.1251E-02	0.3433E-02	0.4295E-04	0.3207E-04
158	184052	496413	0.3687E-03	0.2939E-02	0.1373E-02	0.4313E-02	0.4865E-04	0.3778E-04
158	181982	493250	0.4000E-03	0.3213E-02	0.1437E-02	0.4650E-02	0.5101E-04	0.3983E-04
193	182688	486989	0.4768E-03	0.6664E-02	0.1533E-02	0.8198E-02	0.6200E-04	0.4793E-04
194	182949	486628	0.4732E-03	0.6625E-02	0.1532E-02	0.8157E-02	0.6179E-04	0.4777E-04
194	182147	482884	0.4907E-03	0.6419E-02	0.1574E-02	0.7993E-02	0.6703E-04	0.5129E-04
194	182555	477946	0.5065E-03	0.5819E-02	0.1608E-02	0.7427E-02	0.7021E-04	0.5808E-04
194	182891	472809	0.4488E-03	0.4785E-02	0.1569E-02	0.6354E-02	0.5957E-04	0.4768E-04
194	182341	467865	0.5457E-03	0.8190E-02	0.1632E-02	0.9822E-02	0.7049E-04	0.5618E-04
194	182272	462948	0.4827E-03	0.5679E-02	0.1620E-02	0.7299E-02	0.6324E-04	0.5071E-04
194	182873	458090	0.5584E-03	0.7237E-02	0.1649E-02	0.8886E-02	0.7364E-04	0.5953E-04
194	182225	452880	0.6170E-03	0.9508E-02	0.1707E-02	0.1121E-01	0.7263E-04	0.5741E-04
194	182171	448236	0.6170E-03	0.8717E-02	0.1671E-02	0.1039E-01	0.7156E-04	0.5762E-04
194	182556	443734	0.6385E-03	0.8279E-02	0.1702E-02	0.9981E-02	0.7672E-04	0.6359E-04
195	180460	442164	0.6023E-03	0.5183E-02	0.1692E-02	0.6875E-02	0.6763E-04	0.5561E-04
195	182126	432182	0.5113E-03	0.3701E-02	0.1596E-02	0.5297E-02	0.6510E-04	0.5406E-04
196	180012	432435	0.5654E-03	0.3679E-02	0.1633E-02	0.5313E-02	0.6793E-04	0.5596E-04
67	183879	372726	0.3397E-03	0.3028E-02	0.1171E-02	0.4199E-02	0.4599E-04	0.3966E-04
135	183583	365417	0.3156E-03	0.2778E-02	0.1047E-02	0.3824E-02	0.4314E-04	0.3836E-04
135	183426	364405	0.3102E-03	0.2807E-02	0.1042E-02	0.3850E-02	0.4175E-04	0.3577E-04
64	184619	347509	0.1839E-03	0.1625E-02	0.7575E-03	0.2383E-02	0.3334E-04	0.2674E-04
64	183279	342515	0.1766E-03	0.1629E-02	0.7112E-03	0.2340E-02	0.3215E-04	0.2566E-04
64	181644	337631	0.1835E-03	0.1167E-02	0.6831E-03	0.1850E-02	0.3091E-04	0.2356E-04
64	181013	333663	0.2187E-03	0.1990E-02	0.6604E-03	0.2651E-02	0.3377E-04	0.2638E-04
26	180826	327247	0.2584E-03	0.2595E-02	0.6564E-03	0.3251E-02	0.2946E-04	0.2214E-04
64	180416	328477	0.2486E-03	0.2184E-02	0.6530E-03	0.2837E-02	0.2997E-04	0.2244E-04
26	180344	324492	0.3335E-03	0.3271E-02	0.6797E-03	0.3951E-02	0.2942E-04	0.2247E-04
62	181897	320805	0.3629E-03	0.4214E-02	0.7542E-03	0.4968E-02	0.2797E-04	0.2080E-04
10	182286	317334	0.2921E-03	0.2710E-02	0.8027E-03	0.3513E-02	0.2340E-04	0.1845E-04
11	182585	316979	0.2728E-03	0.3180E-02	0.7950E-03	0.3975E-02	0.2387E-04	0.1802E-04
62	182544	319850	0.3374E-03	0.3319E-02	0.7755E-03	0.4094E-02	0.2682E-04	0.2096E-04
63	183171	319352	0.2947E-03	0.3330E-02	0.7744E-03	0.4104E-02	0.2566E-04	0.1990E-04
136	180382	316119	0.4301E-03	0.3900E-02	0.7978E-03	0.4698E-02	0.2369E-04	0.1793E-04
137	180653	315693	0.3695E-03	0.3606E-02	0.7862E-03	0.4392E-02	0.2334E-04	0.1770E-04
10	183269	315295	0.2138E-03	0.2140E-02	0.7445E-03	0.2885E-02	0.2189E-04	0.1733E-04
136	180822	313207	0.2701E-03	0.3034E-02	0.7059E-03	0.3740E-02	0.2282E-04	0.1745E-04
117	183756	309048	0.1462E-03	0.1560E-02	0.6062E-03	0.2167E-02	0.2053E-04	0.1660E-04
119	186626	614703	0.8968E-04	0.6799E-03	0.5704E-03	0.1250E-02	0.1678E-04	0.1002E-04
42	186885	608584	0.1013E-03	0.1001E-02	0.6013E-03	0.1603E-02	0.1805E-04	0.1184E-04
119	186525	610727	0.9661E-04	0.7154E-03	0.5918E-03	0.1307E-02	0.1767E-04	0.1112E-04
202	186512	608143	0.1025E-03	0.1010E-02	0.6029E-03	0.1613E-02	0.1816E-04	0.1191E-04
42	185621	607286	0.1051E-03	0.1096E-02	0.6058E-03	0.1702E-02	0.1851E-04	0.1313E-04
202	186660	605242	0.1061E-03	0.7625E-03	0.6179E-03	0.1380E-02	0.1864E-04	0.1236E-04
202	186424	600584	0.1155E-03	0.8004E-03	0.6395E-03	0.1440E-02	0.1976E-04	0.1412E-04
202	185391	597544	0.1251E-03	0.1211E-02	0.6567E-03	0.1868E-02	0.2129E-04	0.1715E-04
68	186818	583148	0.1508E-03	0.1388E-02	0.7469E-03	0.2135E-02	0.2392E-04	0.1959E-04
68	187280	582161	0.1508E-03	0.1331E-02	0.7517E-03	0.2082E-02	0.2358E-04	0.1852E-04
5	188557	570382	0.1671E-03	0.1505E-02	0.8104E-03	0.2316E-02	0.2581E-04	0.2090E-04
34	188691	559538	0.1769E-03	0.1580E-02	0.8646E-03	0.2445E-02	0.2760E-04	0.2264E-04
133	187536	543253	0.2031E-03	0.1666E-02	0.9555E-03	0.2622E-02	0.3118E-04	0.2494E-04
133	188139	541053	0.2059E-03	0.1971E-02	0.9670E-03	0.2938E-02	0.3234E-04	0.2652E-04
83	185328	513548	0.2896E-03	0.1988E-02	0.1193E-02	0.3181E-02	0.4066E-04	0.3183E-04
186	187664	514454	0.2710E-03	0.2120E-02	0.1168E-02	0.3288E-02	0.3947E-04	0.3122E-04
83	185002	510439	0.3066E-03	0.2372E-02	0.1225E-02	0.3596E-02	0.4287E-04	0.3481E-04
195	186715	510429	0.2934E-03	0.2360E-02	0.1211E-02	0.3572E-02	0.4236E-04	0.3485E-04
196	186269	510675	0.2959E-03	0.2376E-02	0.1212E-02	0.3588E-02	0.4249E-04	0.3495E-04
83	186468	507397	0.3040E-03	0.2508E-02	0.1245E-02	0.3752E-02	0.4301E-04	0.3447E-04
157	187434	505285	0.3037E-03	0.2534E-02	0.1254E-02	0.3788E-02	0.4381E-04	0.3600E-04
158	187065	504290	0.3096E-03	0.2580E-02	0.1268E-02	0.3848E-02	0.4411E-04	0.3585E-04
158	186157	500076	0.3268E-03	0.2641E-02	0.1310E-02	0.3951E-02	0.4582E-04	0.3716E-04
158	184671	496385	0.3618E-03	0.2897E-02	0.1366E-02	0.4263E-02	0.4822E-04	0.3745E-04
194	187048	489563	0.3961E-03	0.6484E-02	0.1430E-02	0.7914E-02	0.5586E-04	0.4264E-04
194	186606	485442	0.4159E-03	0.7300E-02	0.1478E-02	0.8777E-02	0.5796E-04	0.4391E-04
194	186603	480319	0.4303E-03	0.7215E-02	0.1512E-02	0.8727E-02	0.5936E-04	0.4535E-04
194	186552	475387	0.4441E-03	0.7656E-02	0.1542E-02	0.9199E-02	0.6090E-04	0.4689E-04
194	186500	470405	0.4609E-03	0.7363E-02	0.1533E-02	0.8896E-02	0.6338E-04	0.4924E-04
194	186543	465343	0.4686E-03	0.6763E-02	0.1547E-02	0.8310E-02	0.6307E-04	0.4926E-04
194	186499	460408	0.4606E-03	0.5848E-02	0.1555E-02	0.7403E-02	0.6418E-04	0.4984E-04
194	186504	455383	0.4227E-03	0.4808E-02	0.1550E-02	0.6358E-02	0.5539E-04	0.4289E-04
194	186255	450355	0.5075E-03	0.7890E-02	0.1576E-02	0.9466E-02	0.6560E-04	0.5158E-04
194	186338	446110	0.5018E-03	0.6722E-02	0.1588E-02	0.8310E-02	0.6499E-04	0.5181E-04
195	185565	430907	0.4416E-03	0.2721E-02	0.1525E-02	0.4245E-02	0.5907E-04	0.4750E-04
196	188852	430023	0.4038E-03	0.3452E-02	0.1466E-02	0.4918E-02	0.5788E-04	0.4727E-04
35	186909	390001	0.3823E-03	0.3317E-02	0.1425E-02	0.4742E-02	0.5185E-04	0.4646E-04
35	188076	383359	0.3228E-03	0.2925E-02	0.1312E-02	0.4237E-02	0.4538E-04	0.3927E-04
35	188266	380958	0.3074E-03	0.2918E-02	0.1264E-02	0.4183E-02	0.4387E-04	0.3724E-04
67	185904	374008	0.3137E-03	0.2683E-02	0.1173E-02	0.3856E-02	0.4424E-04	0.3824E-04
67	185189	371914	0.3100E-03	0.3030E-02	0.1134E-02	0.4164E-02	0.4429E-04	0.3793E-04
135	184539	363923	0.2796E-03	0.2676E-02	0.1019E-02	0.3695E-02	0.4052E-04	0.3486E-04
64	187555	350359	0.1767E-03	0.1411E-02	0.7754E-03	0.2186E-02	0.3237E-04	0.2603E-04
64	184979	345623	0.1940E-03	0.1650E-02	0.7383E-03	0.2388E-02	0.3552E-04	0.2874E-04
61	187571	328832	0.1940E-03	0.2352E-02	0.6481E-03	0.3000E-02	0.2955E-04	0.2273E-04
61	188688	325136	0.1721E-03	0.1696E-02	0.6483E-03	0.2344E-02	0.2538E-04	0.2011E-04
62	186087	319488	0.2146E-03	0.2017E-02	0.7207E-03	0.2738E-02	0.2483E-04	0.1970E-04
63	186003	318954	0.2041E-03	0.2590E-02	0.7242E-03	0.3314E-02	0.2388E-04	0.1820E-04
10	183903	315463	0.2000E-03	0.2026E-02	0.7392E-03	0.2766E-02	0.2175E-04	0.1722E-04
62	187887	316694	0.1475E-03	0.1698E-02	0.6839E-03	0.2382E-02	0.2103E-04	0.1640E-04
63	185821	317404	0.1849E-03	0.1812E-02	0.7261E-03	0.2538E-02	0.2241E-04	0.1752E-04
62	188467	310143	0.1087E-03	0.1414E-02	0.5835E-03	0.1997E-02	0.1898E-04	0.1520E-04
117	184500	309077	0.1354E-03	0.1383E-02	0.5972E-03	0.1980E-02	0.1986E-04	0.1625E-04
119	191169	616283	0.8451E-04	0.6545E-03	0.5675E-03	0.1222E-02	0.1623E-04	0.9618E-05
119	190882	612887	0.8955E-04	0.6817E-03	0.5822E-03	0.1264E-02	0.1699E-04	0.1050E-04
42	189229	608430	0.1017E-03	0.1321E-02	0.6055E-03	0.1926E-02	0.1814E-04	0.1116E-04
