name         x-coord y-coord       conc.    dry dep.    wet dep.    tot.dep.       conc.
                                     NH3         NHx         NHx         NHx         NH4
                   m       m  ug/m3        mol/ha/y    mol/ha/y    mol/ha/y        ug/m3
159             5252  391155  0.1295E-01 -0.1638E+00  0.1109E+01  0.9448E+00  0.5889E-02
190            11196  802308  0.3598E-04  0.9045E-02  0.8860E-01  0.9765E-01  0.6525E-03
190            10446  797499  0.3607E-04  0.9206E-02  0.9038E-01  0.9959E-01  0.6665E-03
190             9753  792686  0.3835E-04  0.9491E-02  0.9203E-01  0.1015E+00  0.6802E-03
190             9181  787844  0.3913E-04  0.9773E-02  0.9449E-01  0.1043E+00  0.7018E-03
190             9017  782887  0.4059E-04  0.1009E-01  0.9691E-01  0.1070E+00  0.7215E-03
190             9017  777887  0.4191E-04  0.1040E-01  0.9935E-01  0.1098E+00  0.7432E-03
190             9017  772887  0.4342E-04  0.1076E-01  0.1023E+00  0.1131E+00  0.7678E-03
190             9017  767887  0.4610E-04  0.1109E-01  0.1042E+00  0.1153E+00  0.7867E-03
190             9017  762887  0.4770E-04  0.1148E-01  0.1071E+00  0.1186E+00  0.8123E-03
190             9017  757887  0.5169E-04  0.1196E-01  0.1099E+00  0.1218E+00  0.8320E-03
190             9017  752887  0.5308E-04  0.1230E-01  0.1123E+00  0.1246E+00  0.8568E-03
190             9017  747887  0.5581E-04  0.1280E-01  0.1159E+00  0.1287E+00  0.8861E-03
190             8836  743046  0.6045E-04  0.1334E-01  0.1188E+00  0.1321E+00  0.9087E-03
190             7490  739197  0.6299E-04  0.1369E-01  0.1208E+00  0.1345E+00  0.9277E-03
191             8982  701934  0.9915E-04  0.1830E-01  0.1452E+00  0.1635E+00  0.1134E-02
191             9017  697887  0.1047E-03  0.1895E-01  0.1487E+00  0.1676E+00  0.1161E-02
191             9017  692887  0.1132E-03  0.1986E-01  0.1527E+00  0.1726E+00  0.1190E-02
191             9017  687887  0.1189E-03  0.2072E-01  0.1578E+00  0.1785E+00  0.1230E-02
191             9017  682887  0.1233E-03  0.2162E-01  0.1632E+00  0.1848E+00  0.1281E-02
191             9017  677887  0.1352E-03  0.2275E-01  0.1677E+00  0.1905E+00  0.1313E-02
191             9017  672887  0.1923E-03 -0.2246E+00  0.1727E+00 -0.5189E-01  0.1353E-02
191             9017  667887  0.1982E-03 -0.2210E+00  0.1789E+00 -0.4203E-01  0.1408E-02
191             9017  662887  0.2087E-03 -0.2229E+00  0.1846E+00 -0.3830E-01  0.1458E-02
191             9017  657887  0.2243E-03 -0.2279E+00  0.1869E+00 -0.4104E-01  0.1488E-02
191             9083  654534  0.2334E-03 -0.2289E+00  0.1907E+00 -0.3819E-01  0.1518E-02
162            10368  401463  0.1110E-01 -0.8954E-01  0.9060E+00  0.8165E+00  0.6296E-02
159             8258  397105  0.1188E-01 -0.2884E+00  0.8882E+00  0.5998E+00  0.6054E-02
162             9920  398644  0.1267E-01 -0.3226E+00  0.1184E+01  0.8618E+00  0.6454E-02
159             9017  392887  0.1349E-01 -0.1276E+00  0.1189E+01  0.1061E+01  0.5968E-02
159             9439  388410  0.1469E-01  0.1304E-01  0.1281E+01  0.1294E+01  0.5638E-02
159            11165  383841  0.1644E-01  0.4346E+00  0.1421E+01  0.1855E+01  0.5366E-02
