name	x-coord	y-coord	conc.	dry_dep.	wet_dep.	tot.dep.	conc.
192	135101	684635	0.2181E-04	0.2470E-02	0.3727E-02	0.6196E-02	0.2843E-04
192	134590	680387	0.2425E-04	0.2605E-02	0.3564E-02	0.6169E-02	0.2639E-04
192	134590	675387	0.2632E-04	0.2783E-02	0.3280E-02	0.6063E-02	0.2719E-04
192	134590	670387	0.2914E-04	-0.1765E-01	0.3429E-02	-0.1422E-01	0.2854E-04
192	134590	665387	0.3115E-04	-0.1776E-01	0.3511E-02	-0.1425E-01	0.2956E-04
192	134590	660387	0.3474E-04	-0.1864E-01	0.3728E-02	-0.1491E-01	0.3033E-04
192	134590	655387	0.3781E-04	-0.1876E-01	0.3954E-02	-0.1481E-01	0.3195E-04
192	134590	650387	0.4179E-04	-0.1914E-01	0.4184E-02	-0.1495E-01	0.3299E-04
192	134555	645444	0.4574E-04	-0.1907E-01	0.4446E-02	-0.1462E-01	0.3493E-04
192	133374	642198	0.4782E-04	-0.1781E-01	0.4508E-02	-0.1330E-01	0.3458E-04
119	135987	602952	0.8341E-04	-0.6900E-02	0.5076E-02	-0.1824E-02	0.2573E-04
119	134753	600111	0.8444E-04	-0.6624E-02	0.5063E-02	-0.1561E-02	0.2539E-04
119	134531	595465	0.8796E-04	-0.5383E-02	0.5126E-02	-0.2573E-03	0.2463E-04
202	136045	593466	0.9052E-04	-0.4355E-02	0.5206E-02	0.8515E-03	0.2496E-04
51	133228	590257	0.7182E-04	0.2809E-01	0.5025E-02	0.3311E-01	0.2385E-04
52	133661	590285	0.7226E-04	0.2827E-01	0.5050E-02	0.3332E-01	0.2398E-04
119	133335	591997	0.8322E-04	-0.2175E-02	0.5028E-02	0.2853E-02	0.2404E-04
202	135189	590075	0.8176E-04	0.6416E-02	0.5126E-02	0.1154E-01	0.2384E-04
202	134590	585387	0.9135E-04	-0.3257E-02	0.4921E-02	0.1664E-02	0.2146E-04
202	134590	580387	0.9201E-04	-0.2310E-02	0.4822E-02	0.2512E-02	0.2161E-04
202	134590	575387	0.9222E-04	-0.1375E-02	0.4710E-02	0.3336E-02	0.2087E-04
202	134590	570387	0.9383E-04	-0.5630E-03	0.4746E-02	0.4183E-02	0.2115E-04
202	134590	565387	0.9381E-04	0.1580E-03	0.4623E-02	0.4781E-02	0.2029E-04
202	134590	560387	0.9693E-04	0.8743E-03	0.4420E-02	0.5295E-02	0.2068E-04
74	136033	553190	0.9501E-04	0.2944E-02	0.4697E-02	0.7641E-02	0.2071E-04
202	134564	555425	0.9685E-04	0.1595E-02	0.4672E-02	0.6267E-02	0.2046E-04
74	134909	550051	0.9279E-04	0.2242E-02	0.4518E-02	0.6760E-02	0.2105E-04
202	133300	551784	0.9027E-04	0.3107E-02	0.4567E-02	0.7675E-02	0.2032E-04
74	135267	545729	0.9000E-04	0.2894E-02	0.4398E-02	0.7292E-02	0.2138E-04
74	136401	541198	0.8540E-04	0.4548E-02	0.4280E-02	0.8828E-02	0.2249E-04
74	136597	535149	0.8139E-04	0.6161E-02	0.4243E-02	0.1040E-01	0.2163E-04
74	136960	530896	0.7661E-04	0.1645E-01	0.4145E-02	0.2060E-01	0.2222E-04
108	134567	514838	0.6417E-04	0.3931E-02	0.3778E-02	0.7709E-02	0.2255E-04
108	134590	510387	0.6257E-04	0.3644E-02	0.3820E-02	0.7465E-02	0.2198E-04
108	134862	505538	0.5959E-04	0.3731E-02	0.3796E-02	0.7527E-02	0.2176E-04
130	132485	504785	0.5884E-04	0.5094E-02	0.3693E-02	0.8787E-02	0.2115E-04
108	135137	500122	0.5735E-04	0.3433E-02	0.3726E-02	0.7159E-02	0.2143E-04
108	135390	495274	0.5349E-04	0.4064E-02	0.3655E-02	0.7719E-02	0.2073E-04
109	133604	495685	0.5217E-04	0.3485E-02	0.3593E-02	0.7078E-02	0.2185E-04
108	134633	490327	0.5075E-04	0.3102E-02	0.3547E-02	0.6649E-02	0.2148E-04
108	134549	485782	0.4832E-04	0.3036E-02	0.3657E-02	0.6693E-02	0.2250E-04
109	135051	483704	0.4524E-04	0.3608E-02	0.3622E-02	0.7230E-02	0.2310E-04
109	135969	482738	0.4561E-04	0.4856E-02	0.3604E-02	0.8460E-02	0.2112E-04
114	135690	479166	0.4328E-04	0.6787E-02	0.3527E-02	0.1031E-01	0.2089E-04
114	135962	477120	0.4569E-04	0.5514E-02	0.3508E-02	0.9022E-02	0.1965E-04
208	136040	474958	0.4392E-04	0.6440E-02	0.3457E-02	0.9897E-02	0.2037E-04
209	134192	475358	0.4155E-04	0.7966E-02	0.3436E-02	0.1140E-01	0.1972E-04
208	135603	472499	0.4092E-04	0.7301E-02	0.3390E-02	0.1069E-01	0.2013E-04
209	134353	470566	0.4052E-04	0.6355E-02	0.3312E-02	0.9667E-02	0.1954E-04
208	133777	465204	0.3634E-04	0.6270E-02	0.3168E-02	0.9437E-02	0.1884E-04
209	135411	465503	0.3983E-04	0.3826E-02	0.3215E-02	0.7040E-02	0.1820E-04
208	134828	462497	0.4330E-04	0.7093E-02	0.3550E-02	0.1064E-01	0.2276E-04
209	134630	462370	0.4359E-04	0.7121E-02	0.3550E-02	0.1067E-01	0.2243E-04
99	136346	434545	0.3712E-04	0.4594E-02	0.3033E-02	0.7627E-02	0.1664E-04
99	133803	431091	0.3482E-04	0.5537E-02	0.2884E-02	0.8421E-02	0.1710E-04
100	132660	425165	0.3463E-04	0.3472E-02	0.2770E-02	0.6242E-02	0.1625E-04
102	135089	408741	0.2903E-04	0.5991E-02	0.2648E-02	0.8639E-02	0.1397E-04
102	134715	406259	0.2789E-04	0.6638E-02	0.2605E-02	0.9243E-02	0.1385E-04
81	135315	387917	0.2356E-04	0.4072E-02	0.2248E-02	0.6321E-02	0.1244E-04
81	135181	386275	0.2444E-04	0.3817E-02	0.2182E-02	0.6000E-02	0.1213E-04
192	139319	687311	0.2136E-04	0.2476E-02	0.4142E-02	0.6618E-02	0.2880E-04
192	138920	682887	0.2322E-04	0.2640E-02	0.3906E-02	0.6546E-02	0.2955E-04
192	138920	677887	0.2375E-04	0.2529E-02	0.3718E-02	0.6247E-02	0.2875E-04
192	138920	672887	0.2883E-04	-0.1632E-01	0.3628E-02	-0.1269E-01	0.2901E-04
192	138920	667887	0.3141E-04	-0.1669E-01	0.3648E-02	-0.1305E-01	0.2981E-04
192	138920	662887	0.3328E-04	-0.1649E-01	0.3690E-02	-0.1280E-01	0.3036E-04
192	138920	657887	0.3698E-04	-0.1691E-01	0.3952E-02	-0.1296E-01	0.3203E-04
192	138920	652887	0.4169E-04	-0.1757E-01	0.4119E-02	-0.1345E-01	0.3248E-04
192	138829	648025	0.4641E-04	-0.1760E-01	0.4388E-02	-0.1322E-01	0.3469E-04
192	137628	644926	0.4746E-04	-0.1599E-01	0.4471E-02	-0.1152E-01	0.3590E-04
119	139087	602560	0.8813E-04	-0.6006E-02	0.5302E-02	-0.7045E-03	0.2760E-04
50	141046	597808	0.8150E-04	0.1664E-01	0.5561E-02	0.2220E-01	0.2652E-04
119	138489	598247	0.9182E-04	-0.5746E-02	0.5324E-02	-0.4212E-03	0.2578E-04
202	139818	596255	0.9272E-04	-0.2941E-02	0.5420E-02	0.2479E-02	0.2535E-04
119	137472	595133	0.9162E-04	-0.4902E-02	0.5278E-02	0.3757E-03	0.2529E-04
202	138931	592870	0.9635E-04	-0.4100E-02	0.5370E-02	0.1270E-02	0.2455E-04
202	138920	587887	0.9850E-04	-0.3299E-02	0.5262E-02	0.1963E-02	0.2254E-04
202	138920	582887	0.9977E-04	-0.2382E-02	0.5141E-02	0.2759E-02	0.2169E-04
202	138920	577887	0.1004E-03	-0.1435E-02	0.5019E-02	0.3585E-02	0.2121E-04
202	138920	572887	0.1027E-03	-0.5170E-03	0.5074E-02	0.4557E-02	0.2084E-04
202	138920	567887	0.1018E-03	0.3487E-03	0.4916E-02	0.5265E-02	0.2122E-04
202	138920	562887	0.1070E-03	0.1050E-02	0.4713E-02	0.5762E-02	0.1997E-04
74	140286	556432	0.1041E-03	0.2708E-02	0.5018E-02	0.7726E-02	0.2168E-04
202	138658	558166	0.1043E-03	0.1722E-02	0.4987E-02	0.6710E-02	0.2134E-04
74	138971	552818	0.1026E-03	0.2293E-02	0.4861E-02	0.7155E-02	0.2064E-04
202	137478	554937	0.9780E-04	0.3407E-02	0.4880E-02	0.8287E-02	0.2083E-04
74	138920	547887	0.9654E-04	0.2729E-02	0.4628E-02	0.7357E-02	0.2235E-04
74	138920	542887	0.9192E-04	0.3324E-02	0.4448E-02	0.7772E-02	0.2276E-04
74	138952	537886	0.8840E-04	0.3867E-02	0.4387E-02	0.8253E-02	0.2221E-04
74	138955	532903	0.8400E-04	0.4341E-02	0.4254E-02	0.8595E-02	0.2227E-04
74	139375	529203	0.8057E-04	0.4656E-02	0.4211E-02	0.8867E-02	0.2302E-04
108	140240	515755	0.6969E-04	0.5497E-02	0.4167E-02	0.9664E-02	0.2237E-04
108	138947	512788	0.6849E-04	0.3759E-02	0.4046E-02	0.7805E-02	0.2227E-04
108	138920	507887	0.6563E-04	0.3429E-02	0.3989E-02	0.7418E-02	0.2134E-04
108	138920	502887	0.6077E-04	0.3286E-02	0.3875E-02	0.7161E-02	0.2294E-04
108	138975	497917	0.5819E-04	0.3324E-02	0.3818E-02	0.7142E-02	0.2176E-04
108	138914	492898	0.5457E-04	0.3167E-02	0.3715E-02	0.6882E-02	0.2216E-04
108	137630	488697	0.5027E-04	0.4858E-02	0.3789E-02	0.8646E-02	0.2247E-04
54	140331	480398	0.4430E-04	0.3034E-02	0.3645E-02	0.6680E-02	0.2154E-04
108	137433	483556	0.4456E-04	0.4349E-02	0.3641E-02	0.7989E-02	0.2151E-04
109	136774	482758	0.4483E-04	0.9462E-02	0.3626E-02	0.1309E-01	0.2096E-04
54	140400	479605	0.4455E-04	0.5274E-02	0.3668E-02	0.8943E-02	0.2165E-04
113	138183	476898	0.4578E-04	0.9440E-02	0.3527E-02	0.1297E-01	0.2042E-04
114	137266	477906	0.4432E-04	0.9040E-02	0.3548E-02	0.1259E-01	0.1992E-04
208	136819	467963	0.4133E-04	0.4979E-02	0.3296E-02	0.8275E-02	0.1889E-04
209	137194	466456	0.4962E-04	0.4167E-02	0.3770E-02	0.7937E-02	0.2209E-04
208	136239	462839	0.4618E-04	0.5825E-02	0.3600E-02	0.9425E-02	0.2207E-04
209	137188	464254	0.4613E-04	0.4324E-02	0.3715E-02	0.8038E-02	0.2135E-04
99	137777	436847	0.3760E-04	0.4708E-02	0.3077E-02	0.7785E-02	0.1708E-04
99	136660	432666	0.3571E-04	0.5878E-02	0.2984E-02	0.8862E-02	0.1582E-04
160	140490	410654	0.3258E-04	0.3754E-02	0.2656E-02	0.6410E-02	0.1450E-04
102	138704	407161	0.2989E-04	0.4955E-02	0.2654E-02	0.7609E-02	0.1376E-04
102	138701	403836	0.2963E-04	0.3874E-02	0.2610E-02	0.6485E-02	0.1362E-04
79	139611	396442	0.2517E-04	0.5238E-02	0.2470E-02	0.7708E-02	0.1417E-04
79	138519	395379	0.2537E-04	0.4650E-02	0.2437E-02	0.7088E-02	0.1383E-04
81	140503	390674	0.2722E-04	0.2476E-02	0.2350E-02	0.4826E-02	0.1325E-04
81	140732	388367	0.2625E-04	0.2757E-02	0.2296E-02	0.5053E-02	0.1299E-04
81	139610	382224	0.2189E-04	0.4707E-02	0.2136E-02	0.6843E-02	0.1271E-04
81	138092	378968	0.2334E-04	0.3032E-02	0.2112E-02	0.5144E-02	0.1213E-04
192	143224	689923	0.2150E-04	0.2506E-02	0.4403E-02	0.6909E-02	0.2877E-04
192	142948	685391	0.2322E-04	0.2667E-02	0.4340E-02	0.7007E-02	0.2941E-04
192	142920	680392	0.2414E-04	0.2587E-02	0.3903E-02	0.6491E-02	0.2907E-04
192	142891	675393	0.2603E-04	0.2763E-02	0.3944E-02	0.6708E-02	0.2947E-04
192	142861	670394	0.3076E-04	-0.1659E-01	0.3819E-02	-0.1277E-01	0.2992E-04
192	142831	665394	0.3334E-04	-0.1679E-01	0.3830E-02	-0.1296E-01	0.3078E-04
192	142800	660394	0.3617E-04	-0.1689E-01	0.3861E-02	-0.1303E-01	0.3125E-04
192	142770	655394	0.4109E-04	-0.1758E-01	0.4146E-02	-0.1343E-01	0.3345E-04
192	142651	650571	0.4617E-04	-0.1793E-01	0.4372E-02	-0.1356E-01	0.3402E-04
192	141883	647655	0.4828E-04	-0.1678E-01	0.4467E-02	-0.1231E-01	0.3441E-04
119	143488	604903	0.9385E-04	-0.5454E-02	0.5529E-02	0.7495E-04	0.2784E-04
49	143842	599001	0.8048E-04	0.3150E-01	0.5712E-02	0.3721E-01	0.2761E-04
50	143686	599806	0.8035E-04	0.3141E-01	0.5725E-02	0.3714E-01	0.2756E-04
119	142598	601484	0.9546E-04	-0.5768E-02	0.5549E-02	-0.2196E-03	0.2733E-04
50	142261	597301	0.8285E-04	0.1736E-01	0.5638E-02	0.2300E-01	0.2711E-04
202	143319	595085	0.1029E-03	-0.2258E-02	0.5663E-02	0.3404E-02	0.2587E-04
202	143250	590387	0.1067E-03	-0.3090E-02	0.5619E-02	0.2529E-02	0.2347E-04
202	143250	585387	0.1091E-03	-0.2201E-02	0.5484E-02	0.3283E-02	0.2200E-04
202	143250	580387	0.1097E-03	-0.1140E-02	0.5371E-02	0.4231E-02	0.2109E-04
202	143250	575387	0.1118E-03	-0.9983E-05	0.5413E-02	0.5403E-02	0.2169E-04
202	143250	570387	0.1155E-03	0.1038E-02	0.5178E-02	0.6217E-02	0.2182E-04
202	143250	565387	0.1138E-03	0.1791E-02	0.5066E-02	0.6857E-02	0.2092E-04
74	144230	559284	0.1139E-03	0.2953E-02	0.5439E-02	0.8392E-02	0.2137E-04
202	142705	561044	0.1110E-03	0.2006E-02	0.4892E-02	0.6898E-02	0.2078E-04
74	143250	555387	0.1097E-03	0.2775E-02	0.5141E-02	0.7916E-02	0.2159E-04
74	143250	550387	0.1057E-03	0.3024E-02	0.4924E-02	0.7949E-02	0.2201E-04
74	143250	545387	0.9951E-04	0.3237E-02	0.4649E-02	0.7886E-02	0.2308E-04
74	143250	540387	0.9762E-04	0.3591E-02	0.4631E-02	0.8222E-02	0.2252E-04
74	143250	535387	0.9393E-04	0.4034E-02	0.4528E-02	0.8562E-02	0.2117E-04
74	143221	531043	0.8680E-04	0.4264E-02	0.4377E-02	0.8640E-02	0.2389E-04
108	145162	519592	0.7944E-04	0.4784E-02	0.4386E-02	0.9169E-02	0.2270E-04
108	143349	515229	0.7499E-04	0.4014E-02	0.4292E-02	0.8306E-02	0.2237E-04
108	143250	510387	0.7118E-04	0.3444E-02	0.4305E-02	0.7750E-02	0.2219E-04
108	143250	505387	0.6726E-04	0.3277E-02	0.4306E-02	0.7582E-02	0.2174E-04
108	143250	500387	0.6255E-04	0.3188E-02	0.3988E-02	0.7176E-02	0.2267E-04
108	143241	495404	0.6107E-04	0.3132E-02	0.4131E-02	0.7263E-02	0.2271E-04
96	142831	491155	0.5447E-04	0.8766E-02	0.4003E-02	0.1277E-01	0.2289E-04
108	142172	492198	0.5740E-04	0.3220E-02	0.4003E-02	0.7223E-02	0.2280E-04
54	142589	480386	0.4652E-04	0.5119E-02	0.3757E-02	0.8876E-02	0.2114E-04
196	145510	425789	0.3618E-04	0.5438E-02	0.2972E-02	0.8410E-02	0.1508E-04
102	141908	408215	0.2937E-04	0.5181E-02	0.2590E-02	0.7771E-02	0.1473E-04
160	143799	410597	0.2954E-04	0.3238E-02	0.2665E-02	0.5902E-02	0.1504E-04
102	141968	406661	0.3049E-04	0.4053E-02	0.2684E-02	0.6737E-02	0.1410E-04
79	143981	398794	0.2701E-04	0.5141E-02	0.2605E-02	0.7747E-02	0.1342E-04
80	145016	399016	0.2838E-04	0.5178E-02	0.2650E-02	0.7828E-02	0.1289E-04
102	141554	402199	0.2901E-04	0.3808E-02	0.2600E-02	0.6408E-02	0.1374E-04
79	143008	396804	0.2650E-04	0.4163E-02	0.2547E-02	0.6711E-02	0.1351E-04
80	145359	396588	0.2779E-04	0.3809E-02	0.2590E-02	0.6399E-02	0.1337E-04
81	140458	390426	0.2750E-04	0.2487E-02	0.2351E-02	0.4838E-02	0.1301E-04
81	144376	383964	0.2456E-04	0.3162E-02	0.2278E-02	0.5440E-02	0.1256E-04
81	142722	381788	0.2408E-04	0.3320E-02	0.2239E-02	0.5560E-02	0.1222E-04
81	144559	376781	0.2338E-04	0.2746E-02	0.2195E-02	0.4941E-02	0.1144E-04
192	144869	692795	0.2079E-04	0.2442E-02	0.4639E-02	0.7081E-02	0.2809E-04
192	144829	687892	0.2262E-04	0.2621E-02	0.4526E-02	0.7147E-02	0.2910E-04
192	144789	682890	0.2348E-04	0.2530E-02	0.4068E-02	0.6598E-02	0.2851E-04
192	144748	677889	0.2547E-04	0.2721E-02	0.4029E-02	0.6750E-02	0.2936E-04
192	144708	672887	0.3042E-04	-0.1638E-01	0.3929E-02	-0.1245E-01	0.2974E-04
119	149007	610474	0.9451E-04	-0.5785E-02	0.5769E-02	-0.1566E-04	0.2904E-04
119	147862	607502	0.9760E-04	-0.5207E-02	0.5810E-02	0.6024E-03	0.2847E-04
49	149212	601158	0.8701E-04	0.3239E-01	0.6090E-02	0.3848E-01	0.2691E-04
50	147844	601391	0.8974E-04	0.1593E-01	0.5990E-02	0.2192E-01	0.2722E-04
119	147413	603568	0.1019E-03	-0.3736E-02	0.5881E-02	0.2145E-02	0.2764E-04
49	145594	598994	0.9060E-04	0.2031E-01	0.5804E-02	0.2612E-01	0.2644E-04
50	146255	599928	0.9225E-04	0.1525E-01	0.5879E-02	0.2113E-01	0.2644E-04
202	147754	597075	0.1102E-03	0.3164E-03	0.5987E-02	0.6303E-02	0.2546E-04
202	147581	592887	0.1135E-03	-0.2436E-02	0.6004E-02	0.3568E-02	0.2482E-04
202	147581	587887	0.1169E-03	-0.1633E-02	0.5846E-02	0.4213E-02	0.2269E-04
202	147581	582887	0.1189E-03	-0.4124E-03	0.5751E-02	0.5339E-02	0.2186E-04
202	147581	577887	0.1281E-03	0.1035E-02	0.5733E-02	0.6767E-02	0.2222E-04
202	147581	572887	0.1244E-03	0.2155E-02	0.5605E-02	0.7760E-02	0.2214E-04
202	147581	567887	0.1219E-03	0.2891E-02	0.5450E-02	0.8342E-02	0.2188E-04
74	148182	562148	0.1184E-03	0.3800E-02	0.5273E-02	0.9073E-02	0.2207E-04
202	146733	563922	0.1184E-03	0.3168E-02	0.5251E-02	0.8419E-02	0.2106E-04
74	147581	557887	0.1187E-03	0.3823E-02	0.5601E-02	0.9423E-02	0.2222E-04
74	147581	552887	0.1157E-03	0.3839E-02	0.5356E-02	0.9195E-02	0.2211E-04
74	147581	547887	0.1093E-03	0.3907E-02	0.5014E-02	0.8922E-02	0.2381E-04
74	147581	542887	0.1055E-03	0.4010E-02	0.4912E-02	0.8921E-02	0.2334E-04
74	147581	537887	0.1020E-03	0.4037E-02	0.4796E-02	0.8834E-02	0.2311E-04
74	147581	532887	0.9603E-04	0.4209E-02	0.4660E-02	0.8869E-02	0.2357E-04
74	148489	528408	0.9134E-04	0.4837E-02	0.4526E-02	0.9363E-02	0.2463E-04
74	149802	523028	0.8750E-04	0.4586E-02	0.4679E-02	0.9265E-02	0.2486E-04
108	147741	521423	0.8358E-04	0.4500E-02	0.4549E-02	0.9048E-02	0.2425E-04
108	147581	517887	0.8283E-04	0.3973E-02	0.4569E-02	0.8541E-02	0.2258E-04
108	147581	512887	0.7824E-04	0.3614E-02	0.4574E-02	0.8188E-02	0.2224E-04
108	147581	507887	0.7243E-04	0.3436E-02	0.4558E-02	0.7994E-02	0.2230E-04
108	147581	502887	0.6720E-04	0.3392E-02	0.4468E-02	0.7860E-02	0.2268E-04
108	147537	497955	0.6570E-04	0.3315E-02	0.4550E-02	0.7865E-02	0.2295E-04
124	148923	495770	0.6070E-04	0.4057E-02	0.4530E-02	0.8587E-02	0.2474E-04
108	146359	494707	0.5937E-04	0.4134E-02	0.4200E-02	0.8334E-02	0.2412E-04
124	148521	493656	0.5795E-04	0.6073E-02	0.4252E-02	0.1033E-01	0.2413E-04
54	149536	477876	0.5888E-04	0.3950E-02	0.4471E-02	0.8421E-02	0.2425E-04
196	147558	426175	0.3766E-04	0.4265E-02	0.3049E-02	0.7314E-02	0.1532E-04
195	148968	424681	0.3666E-04	0.4289E-02	0.3034E-02	0.7324E-02	0.1579E-04
196	148295	424642	0.3679E-04	0.4291E-02	0.3017E-02	0.7308E-02	0.1551E-04
160	146492	410863	0.2999E-04	0.3392E-02	0.2700E-02	0.6093E-02	0.1481E-04
160	148066	409776	0.3008E-04	0.4136E-02	0.2711E-02	0.6848E-02	0.1436E-04
79	147852	396164	0.2728E-04	0.3981E-02	0.2607E-02	0.6588E-02	0.1365E-04
80	146786	397789	0.2896E-04	0.2696E-02	0.2637E-02	0.5333E-02	0.1371E-04
80	146541	395200	0.2722E-04	0.4239E-02	0.2596E-02	0.6835E-02	0.1328E-04
81	146048	386785	0.2526E-04	0.3403E-02	0.2348E-02	0.5750E-02	0.1278E-04
81	147022	383075	0.2486E-04	0.3157E-02	0.2304E-02	0.5461E-02	0.1252E-04
81	147651	379380	0.2453E-04	0.2901E-02	0.2280E-02	0.5181E-02	0.1162E-04
119	152047	610036	0.1004E-03	-0.5165E-02	0.5886E-02	0.7208E-03	0.2895E-04
49	152101	602954	0.8861E-04	0.3464E-01	0.6145E-02	0.4078E-01	0.2818E-04
50	152658	603149	0.1023E-03	0.6319E-02	0.6180E-02	0.1250E-01	0.2817E-04
119	151876	605494	0.1056E-03	-0.2564E-02	0.5938E-02	0.3374E-02	0.2763E-04
49	151330	601841	0.9367E-04	0.2498E-01	0.6042E-02	0.3103E-01	0.2774E-04
50	151605	602125	0.9002E-04	0.2840E-01	0.6102E-02	0.3450E-01	0.2796E-04
119	150508	602873	0.9177E-04	0.1761E-01	0.6014E-02	0.2362E-01	0.2751E-04
202	152554	599163	0.1145E-03	0.4602E-02	0.6204E-02	0.1081E-01	0.2641E-04
202	151911	595387	0.1210E-03	-0.1328E-02	0.6169E-02	0.4842E-02	0.2486E-04
202	151911	590387	0.1246E-03	-0.9433E-03	0.6120E-02	0.5176E-02	0.2377E-04
202	151911	585387	0.1268E-03	0.4526E-03	0.5959E-02	0.6411E-02	0.2279E-04
202	151911	580387	0.1312E-03	0.2067E-02	0.5781E-02	0.7849E-02	0.2223E-04
202	151911	575387	0.1315E-03	0.3549E-02	0.6027E-02	0.9576E-02	0.2282E-04
202	151911	570387	0.1305E-03	0.4782E-02	0.5882E-02	0.1066E-01	0.2222E-04
74	151563	563782	0.1261E-03	0.5380E-02	0.5581E-02	0.1096E-01	0.2197E-04
75	153411	565193	0.1268E-03	0.8477E-02	0.5831E-02	0.1431E-01	0.2239E-04
202	151362	566568	0.1272E-03	0.5523E-02	0.5702E-02	0.1122E-01	0.2172E-04
74	151838	560387	0.1272E-03	0.5722E-02	0.6035E-02	0.1176E-01	0.2273E-04
75	154401	560379	0.1304E-03	0.7733E-02	0.6258E-02	0.1399E-01	0.2312E-04
74	151911	555387	0.1233E-03	0.5458E-02	0.5752E-02	0.1121E-01	0.2252E-04
74	151911	550387	0.1181E-03	0.5300E-02	0.5437E-02	0.1074E-01	0.2403E-04
74	151594	545552	0.1138E-03	0.5413E-02	0.5320E-02	0.1073E-01	0.2362E-04
74	151910	540385	0.1113E-03	0.4908E-02	0.5142E-02	0.1005E-01	0.2289E-04
74	151911	535387	0.1042E-03	0.4357E-02	0.4939E-02	0.9297E-02	0.2475E-04
74	151911	530387	0.9946E-04	0.4261E-02	0.4740E-02	0.9000E-02	0.2457E-04
74	151965	525400	0.9401E-04	0.4147E-02	0.4822E-02	0.8969E-02	0.2523E-04
74	152736	521744	0.9143E-04	0.4472E-02	0.4887E-02	0.9359E-02	0.2390E-04
108	151549	519793	0.8816E-04	0.3901E-02	0.4853E-02	0.8754E-02	0.2421E-04
108	151911	515387	0.8545E-04	0.3787E-02	0.4849E-02	0.8636E-02	0.2238E-04
108	151911	510387	0.7780E-04	0.3616E-02	0.4805E-02	0.8420E-02	0.2351E-04
108	151911	505387	0.7591E-04	0.3471E-02	0.5083E-02	0.8554E-02	0.2327E-04
108	151780	500571	0.6984E-04	0.3476E-02	0.4966E-02	0.8443E-02	0.2360E-04
124	153170	498576	0.6352E-04	0.7599E-02	0.5012E-02	0.1261E-01	0.2381E-04
108	150575	497479	0.6576E-04	0.4180E-02	0.4683E-02	0.8864E-02	0.2297E-04
124	151960	495310	0.6307E-04	0.5041E-02	0.4690E-02	0.9731E-02	0.2300E-04
124	151744	492305	0.5816E-04	0.1117E-01	0.4621E-02	0.1579E-01	0.2409E-04
54	150689	478559	0.5822E-04	0.8986E-02	0.4468E-02	0.1345E-01	0.2464E-04
54	151623	476717	0.5964E-04	0.4083E-02	0.4527E-02	0.8610E-02	0.2393E-04
84	153885	444359	0.4500E-04	0.5794E-02	0.3534E-02	0.9328E-02	0.1720E-04
195	153087	443043	0.4546E-04	0.4248E-02	0.3484E-02	0.7731E-02	0.1695E-04
195	152962	441950	0.4375E-04	0.5765E-02	0.3450E-02	0.9215E-02	0.1696E-04
195	152691	424621	0.3713E-04	0.4485E-02	0.3086E-02	0.7571E-02	0.1597E-04
196	150812	425734	0.3722E-04	0.4243E-02	0.3077E-02	0.7320E-02	0.1588E-04
160	149500	409952	0.3152E-04	0.3213E-02	0.2745E-02	0.5958E-02	0.1378E-04
81	150464	382976	0.2253E-04	0.4777E-02	0.2323E-02	0.7100E-02	0.1274E-04
81	150479	382678	0.2247E-04	0.4765E-02	0.2318E-02	0.7084E-02	0.1274E-04
93	153325	375133	0.2229E-04	0.3100E-02	0.2259E-02	0.5359E-02	0.1128E-04
93	152988	368540	0.2145E-04	0.2148E-02	0.2149E-02	0.4297E-02	0.1108E-04
93	152222	366396	0.2001E-04	0.2322E-02	0.2096E-02	0.4419E-02	0.1155E-04
119	156508	612130	0.1016E-03	-0.5173E-02	0.6155E-02	0.9827E-03	0.3028E-04
119	156241	607887	0.1070E-03	-0.2980E-02	0.6300E-02	0.3320E-02	0.2943E-04
50	155836	603311	0.9712E-04	0.1649E-01	0.6413E-02	0.2291E-01	0.2944E-04
119	155690	604785	0.1055E-03	0.1864E-02	0.6381E-02	0.8244E-02	0.2944E-04
202	156961	601870	0.1169E-03	-0.6604E-03	0.6491E-02	0.5831E-02	0.2844E-04
202	156241	597887	0.1218E-03	-0.5056E-03	0.6496E-02	0.5991E-02	0.2632E-04
202	156241	592887	0.1338E-03	0.5984E-03	0.6514E-02	0.7112E-02	0.2522E-04
202	156241	587887	0.1399E-03	0.2363E-02	0.6358E-02	0.8720E-02	0.2248E-04
202	156241	582887	0.1374E-03	0.4306E-02	0.6272E-02	0.1058E-01	0.2204E-04
202	155694	578136	0.1402E-03	0.5425E-02	0.6325E-02	0.1175E-01	0.2274E-04
202	155278	573004	0.1370E-03	0.7149E-02	0.6112E-02	0.1326E-01	0.2225E-04
75	154545	566314	0.1268E-03	0.1207E-01	0.5808E-02	0.1788E-01	0.2235E-04
202	154507	568906	0.1271E-03	0.1309E-01	0.5906E-02	0.1900E-01	0.2273E-04
74	154556	562232	0.1278E-03	0.1785E-01	0.6400E-02	0.2425E-01	0.2290E-04
75	155079	562641	0.1289E-03	0.2500E-01	0.6479E-02	0.3148E-01	0.2217E-04
74	154178	557260	0.1278E-03	0.7458E-02	0.6057E-02	0.1352E-01	0.2293E-04
75	155364	558145	0.1305E-03	0.8672E-02	0.6224E-02	0.1490E-01	0.2291E-04
74	154966	552789	0.1233E-03	0.7022E-02	0.5719E-02	0.1274E-01	0.2542E-04
