x	y	tot_dep-mol~ha~y
137777	436847	19.595
138092	378968	12.085
138183	476898	40.922
138489	598247	-147.786
138519	395379	16.645
138658	558166	84.134
138701	403836	15.215
138704	407161	17.533
138829	648025	-357.772
138914	492898	22.724
138920	502887	23.999
138920	507887	24.975
138920	542887	43.986
138920	547887	50.401
138920	562887	73.354
138920	567887	54.323
138920	572887	27.192
138920	577887	-7.292
138920	582887	-43.973
138920	587887	-83.4634
138920	652887	-385.729
138920	657887	-384.629
138920	662887	-392.766
138920	667887	-383.761
138920	672887	-351.685
138920	677887	71.55
138920	682887	63.9
138931	592870	-102.961
138947	512788	26.409
138952	537886	39.733
138955	532903	36.883
138971	552818	62.27
138975	497917	23.446
139087	602560	-135.492
139319	687311	56.303
139375	529203	35.278
139610	382224	16.222
139611	396442	18.159
139818	596255	-25.535
140240	515755	31.085
140286	556432	85.523
140331	480398	21.189
140400	479605	25.856
140458	390426	11.423
140490	410654	14.881
140503	390674	11.438
140732	388367	11.796
141046	597808	292.95
141554	402199	14.43
141883	647655	-333.12
141908	408215	17.563
141968	406661	15.123
142172	492198	22.364
142261	597301	305.17
142589	480386	24.799
142598	601484	-79.506
142651	650571	-367.766
142705	561044	88.806
142722	381788	12.215
142770	655394	-385.127
142800	660394	-391.786
142831	491155	34.549
142831	665394	-381.86
142861	670394	-366.257
142891	675393	76.902
142920	680392	67.17
142948	685391	60.237
143008	396804	14.993
143221	531043	33.925
143224	689923	53.965
143241	495404	22.21
143250	500387	22.658
143250	505387	23.313
143250	510387	24.263
143250	535387	36.187
143250	540387	39.034
143250	545387	43.695
143250	550387	50.975
143250	555387	61.229
143250	565387	93.462
143250	570387	76.594
143250	575387	46.702
143250	580387	9.972
143250	585387	-34.861
143250	590387	-64.639
143319	595085	-33.706
143349	515229	26.021
143488	604903	-104.056
143686	599806	422.14
143799	410597	13.991
143842	599001	438.46
143981	398794	16.728
144230	559284	80.164
144376	383964	11.89
144559	376781	10.713
144708	672887	-332.195
144748	677889	71.219
144789	682890	64.32
144829	687892	57.645
144869	692795	51.098
145016	399016	16.288
145162	519592	28.155
145359	396588	13.744
145510	425789	17.99
145594	598994	346.17
146048	386785	12.307
146255	599928	257.09
146359	494707	23.823
146492	410863	13.807
146541	395200	14.213
146733	563922	93.625
146786	397789	11.597
147022	383075	11.452
147413	603568	-56.576
147537	497955	21.931
147558	426175	15.654
147581	502887	22.448
147581	507887	23.168
147581	512887	24.088
147581	517887	25.541
147581	532887	32.835
147581	537887	35.637
147581	542887	39.687
147581	547887	44.996
147581	552887	52.292
147581	557887	62.993
147581	567887	118.913
147581	572887	104.991
147581	577887	79.067
147581	582887	37.566
147581	587887	-5.142
147581	592887	-34.998
147651	379380	10.728
147741	521423	27.475
147754	597075	55.513
147844	601391	241.48
147852	396164	13.645
147862	607502	-91.56
148066	409776	14.682
148182	562148	78.168
148295	424642	15.489
148489	528408	31.432
148521	493656	27.595
148923	495770	23.129
148968	424681	15.392
149007	610474	-93.422
149212	601158	425.27
149500	409952	12.838
149536	477876	19.634
149802	523028	27.928
150464	382976	14.344
150479	382678	14.301
150508	602873	284.525
150575	497479	23.055
150689	478559	26.294
150812	425734	15.147
151330	601841	373.53
151362	566568	161.165
151549	519793	25.328
151563	563782	97.413
151594	545552	42.427
151605	602125	372.07
151623	476717	19.195
151744	492305	35.239
151780	500571	21.796
151838	560387	67.182
151876	605494	-23.605
151910	540385	36.553
151911	505387	22.329
151911	510387	23.102
151911	515387	24.152
151911	530387	29.576
151911	535387	32.335
151911	550387	47.148
151911	555387	54.894
151911	570387	146.546
151911	575387	127.919
151911	580387	106.454
151911	585387	64.611
151911	590387	20.988
151911	595387	8.354
151960	495310	24.357
151965	525400	27.34
152047	610036	-80.416
152101	602954	465.62
152222	366396	8.838
152554	599163	183.712
152658	603149	144.355
152691	424621	15.068
152736	521744	26.751
152962	441950	17.934
152988	368540	8.569
153087	443043	15.657
153170	498576	29.819
153325	375133	10.443
153411	565193	215.745
153885	444359	18.091
154178	557260	59.426
154401	560379	66.381
154495	424793	13.696
154507	568906	212.705
154545	566314	212.565
154556	562232	115.561
154899	541356	38.421
154931	493966	27.389
154966	552789	50.093
155069	500317	23.422
155079	562641	142.7
155105	548138	46.784
155140	517073	24.494
155278	573004	164.247
155364	558145	60.982
155428	497778	26.71
155690	604785	94.644
155694	578136	150.687
155793	428246	16.41
155836	603311	276.377
155850	503148	21.803
155873	500451	23.306
155939	427935	14.367
156055	442717	15.463
156165	507916	22.451
156182	512848	23.131
156237	537878	32.527
156241	522887	25.427
