name         x-coord y-coord       conc.    dry dep.    wet dep.    tot.dep.       conc.
                                     NH3         NHx         NHx         NHx         NH4
                   m       m  ug/m3        mol/ha/y    mol/ha/y    mol/ha/y        ug/m3
493           185444  371482  0.5455E+00  0.3894E+02  0.2693E+02  0.6588E+02  0.9709E-01
166           183117  371536  0.5877E+00  0.3352E+02  0.2738E+02  0.6090E+02  0.9474E-01
166           183303  371536  0.5842E+00  0.3334E+02  0.2732E+02  0.6066E+02  0.9480E-01
166           183489  371536  0.5814E+00  0.3320E+02  0.2727E+02  0.6047E+02  0.9484E-01
166           183676  371536  0.5789E+00  0.3306E+02  0.2721E+02  0.6027E+02  0.9487E-01
166           183862  371536  0.5765E+00  0.3294E+02  0.2716E+02  0.6010E+02  0.9499E-01
166           184048  371536  0.5693E+00  0.3411E+02  0.2725E+02  0.6136E+02  0.9729E-01
166           184234  371536  0.5665E+00  0.3398E+02  0.2720E+02  0.6118E+02  0.9729E-01
166           184420  371536  0.5649E+00  0.3389E+02  0.2716E+02  0.6104E+02  0.9734E-01
535           184420  371536  0.5649E+00  0.3389E+02  0.2716E+02  0.6104E+02  0.9734E-01
166           184606  371536  0.5637E+00  0.3382E+02  0.2711E+02  0.6092E+02  0.9736E-01
535           184606  371536  0.5637E+00  0.3382E+02  0.2711E+02  0.6092E+02  0.9736E-01
166           184792  371536  0.5626E+00  0.3377E+02  0.2706E+02  0.6083E+02  0.9740E-01
535           184792  371536  0.5626E+00  0.3377E+02  0.2706E+02  0.6083E+02  0.9740E-01
166           184978  371536  0.5615E+00  0.3371E+02  0.2703E+02  0.6074E+02  0.9747E-01
493           184978  371536  0.5615E+00  0.3371E+02  0.2703E+02  0.6074E+02  0.9747E-01
493           185165  371536  0.5458E+00  0.3897E+02  0.2701E+02  0.6598E+02  0.9690E-01
493           185351  371536  0.5455E+00  0.3896E+02  0.2697E+02  0.6593E+02  0.9699E-01
166           183210  371590  0.5857E+00  0.3343E+02  0.2738E+02  0.6082E+02  0.9477E-01
166           183396  371590  0.5830E+00  0.3330E+02  0.2732E+02  0.6062E+02  0.9491E-01
166           183582  371590  0.5802E+00  0.3314E+02  0.2726E+02  0.6040E+02  0.9485E-01
166           183769  371590  0.5772E+00  0.3300E+02  0.2720E+02  0.6020E+02  0.9494E-01
166           183955  371590  0.5765E+00  0.3281E+02  0.2719E+02  0.6000E+02  0.9553E-01
166           184141  371590  0.5676E+00  0.3404E+02  0.2726E+02  0.6130E+02  0.9731E-01
166           184327  371590  0.5653E+00  0.3393E+02  0.2721E+02  0.6113E+02  0.9737E-01
166           184513  371590  0.5640E+00  0.3385E+02  0.2716E+02  0.6101E+02  0.9742E-01
167           184513  371590  0.5640E+00  0.3385E+02  0.2716E+02  0.6101E+02  0.9742E-01
535           184513  371590  0.5640E+00  0.3385E+02  0.2716E+02  0.6101E+02  0.9742E-01
166           184699  371590  0.5627E+00  0.3379E+02  0.2710E+02  0.6088E+02  0.9743E-01
535           184699  371590  0.5627E+00  0.3379E+02  0.2710E+02  0.6088E+02  0.9743E-01
166           184885  371590  0.5616E+00  0.3373E+02  0.2706E+02  0.6079E+02  0.9752E-01
166           185071  371590  0.5455E+00  0.3896E+02  0.2704E+02  0.6601E+02  0.9694E-01
493           185071  371590  0.5455E+00  0.3896E+02  0.2704E+02  0.6601E+02  0.9694E-01
493           185258  371590  0.5450E+00  0.3893E+02  0.2700E+02  0.6593E+02  0.9697E-01
493           185444  371590  0.5444E+00  0.3890E+02  0.2697E+02  0.6588E+02  0.9703E-01
166           183117  371643  0.5875E+00  0.3355E+02  0.2743E+02  0.6099E+02  0.9482E-01
166           183303  371643  0.5840E+00  0.3336E+02  0.2736E+02  0.6073E+02  0.9487E-01
166           183489  371643  0.5812E+00  0.3322E+02  0.2731E+02  0.6052E+02  0.9492E-01
166           183676  371643  0.5788E+00  0.3309E+02  0.2725E+02  0.6034E+02  0.9499E-01
166           183862  371643  0.5761E+00  0.3295E+02  0.2720E+02  0.6015E+02  0.9507E-01
166           184048  371643  0.5688E+00  0.3411E+02  0.2730E+02  0.6141E+02  0.9739E-01
166           184234  371643  0.5663E+00  0.3399E+02  0.2725E+02  0.6124E+02  0.9740E-01
166           184420  371643  0.5640E+00  0.3387E+02  0.2719E+02  0.6107E+02  0.9738E-01
535           184420  371643  0.5640E+00  0.3387E+02  0.2719E+02  0.6107E+02  0.9738E-01
166           184606  371643  0.5627E+00  0.3381E+02  0.2714E+02  0.6095E+02  0.9740E-01
535           184606  371643  0.5627E+00  0.3381E+02  0.2714E+02  0.6095E+02  0.9740E-01
166           184792  371643  0.5616E+00  0.3375E+02  0.2710E+02  0.6085E+02  0.9747E-01
535           184792  371643  0.5616E+00  0.3375E+02  0.2710E+02  0.6085E+02  0.9747E-01
166           184978  371643  0.5605E+00  0.3370E+02  0.2705E+02  0.6075E+02  0.9753E-01
493           184978  371643  0.5605E+00  0.3370E+02  0.2705E+02  0.6075E+02  0.9753E-01
166           185165  371643  0.5448E+00  0.3894E+02  0.2704E+02  0.6598E+02  0.9698E-01
493           185165  371643  0.5448E+00  0.3894E+02  0.2704E+02  0.6598E+02  0.9698E-01
493           185351  371643  0.5443E+00  0.3890E+02  0.2701E+02  0.6591E+02  0.9704E-01
493           185537  371643  0.5444E+00  0.3890E+02  0.2696E+02  0.6587E+02  0.9709E-01
166           183210  371697  0.5854E+00  0.3346E+02  0.2742E+02  0.6088E+02  0.9479E-01
166           183396  371697  0.5826E+00  0.3331E+02  0.2737E+02  0.6067E+02  0.9493E-01
166           183582  371697  0.5797E+00  0.3316E+02  0.2730E+02  0.6046E+02  0.9484E-01
166           183769  371697  0.5768E+00  0.3301E+02  0.2725E+02  0.6026E+02  0.9498E-01
166           183955  371697  0.5759E+00  0.3282E+02  0.2724E+02  0.6006E+02  0.9551E-01
166           184141  371697  0.5672E+00  0.3406E+02  0.2730E+02  0.6136E+02  0.9737E-01
166           184327  371697  0.5647E+00  0.3394E+02  0.2725E+02  0.6119E+02  0.9739E-01
166           184513  371697  0.5629E+00  0.3384E+02  0.2719E+02  0.6103E+02  0.9743E-01
167           184513  371697  0.5629E+00  0.3384E+02  0.2719E+02  0.6103E+02  0.9743E-01
535           184513  371697  0.5629E+00  0.3384E+02  0.2719E+02  0.6103E+02  0.9743E-01
166           184699  371697  0.5618E+00  0.3378E+02  0.2714E+02  0.6092E+02  0.9746E-01
535           184699  371697  0.5618E+00  0.3378E+02  0.2714E+02  0.6092E+02  0.9746E-01
166           184885  371697  0.5608E+00  0.3372E+02  0.2710E+02  0.6083E+02  0.9759E-01
166           185071  371697  0.5447E+00  0.3894E+02  0.2708E+02  0.6602E+02  0.9700E-01
166           185258  371697  0.5440E+00  0.3891E+02  0.2704E+02  0.6595E+02  0.9705E-01
493           185258  371697  0.5440E+00  0.3891E+02  0.2704E+02  0.6595E+02  0.9705E-01
493           185444  371697  0.5435E+00  0.3887E+02  0.2700E+02  0.6587E+02  0.9710E-01
166           183117  371751  0.5872E+00  0.3357E+02  0.2748E+02  0.6104E+02  0.9487E-01
166           183303  371751  0.5835E+00  0.3338E+02  0.2741E+02  0.6079E+02  0.9487E-01
166           183489  371751  0.5806E+00  0.3323E+02  0.2736E+02  0.6058E+02  0.9492E-01
166           183676  371751  0.5781E+00  0.3310E+02  0.2730E+02  0.6040E+02  0.9497E-01
166           183862  371751  0.5756E+00  0.3295E+02  0.2725E+02  0.6020E+02  0.9510E-01
166           184048  371751  0.5683E+00  0.3413E+02  0.2735E+02  0.6149E+02  0.9739E-01
166           184234  371751  0.5657E+00  0.3400E+02  0.2731E+02  0.6131E+02  0.9744E-01
166           184420  371751  0.5636E+00  0.3389E+02  0.2724E+02  0.6114E+02  0.9747E-01
166           184606  371751  0.5620E+00  0.3381E+02  0.2719E+02  0.6100E+02  0.9748E-01
535           184606  371751  0.5620E+00  0.3381E+02  0.2719E+02  0.6100E+02  0.9748E-01
166           184792  371751  0.5608E+00  0.3375E+02  0.2715E+02  0.6090E+02  0.9751E-01
535           184792  371751  0.5608E+00  0.3375E+02  0.2715E+02  0.6090E+02  0.9751E-01
166           184978  371751  0.5598E+00  0.3369E+02  0.2710E+02  0.6079E+02  0.9759E-01
166           185165  371751  0.5439E+00  0.3891E+02  0.2708E+02  0.6599E+02  0.9705E-01
166           185351  371751  0.5436E+00  0.3889E+02  0.2703E+02  0.6592E+02  0.9715E-01
493           185351  371751  0.5436E+00  0.3889E+02  0.2703E+02  0.6592E+02  0.9715E-01
493           185537  371751  0.5433E+00  0.3887E+02  0.2698E+02  0.6585E+02  0.9718E-01
166           183024  371804  0.5897E+00  0.3370E+02  0.2753E+02  0.6123E+02  0.9497E-01
166           183210  371804  0.5855E+00  0.3349E+02  0.2747E+02  0.6096E+02  0.9491E-01
166           183396  371804  0.5825E+00  0.3333E+02  0.2741E+02  0.6074E+02  0.9503E-01
166           183582  371804  0.5794E+00  0.3317E+02  0.2735E+02  0.6052E+02  0.9496E-01
166           183769  371804  0.5765E+00  0.3302E+02  0.2729E+02  0.6031E+02  0.9504E-01
167           183769  371804  0.5765E+00  0.3302E+02  0.2729E+02  0.6031E+02  0.9504E-01
166           183955  371804  0.5755E+00  0.3284E+02  0.2729E+02  0.6012E+02  0.9559E-01
166           184141  371804  0.5672E+00  0.3409E+02  0.2736E+02  0.6145E+02  0.9748E-01
166           184327  371804  0.5644E+00  0.3395E+02  0.2730E+02  0.6126E+02  0.9752E-01
166           184513  371804  0.5627E+00  0.3386E+02  0.2725E+02  0.6111E+02  0.9758E-01
535           184513  371804  0.5627E+00  0.3386E+02  0.2725E+02  0.6111E+02  0.9758E-01
166           184699  371804  0.5612E+00  0.3378E+02  0.2720E+02  0.6098E+02  0.9761E-01
535           184699  371804  0.5612E+00  0.3378E+02  0.2720E+02  0.6098E+02  0.9761E-01
166           184885  371804  0.5599E+00  0.3371E+02  0.2716E+02  0.6087E+02  0.9768E-01
