name         x-coord y-coord       conc.    dry dep.    wet dep.    tot.dep.       conc.       conc.
                                     NOx         NOy         NOy         NOy    NO3+HNO3         NO3
                   m       m  ug/m3 NO2    mol/ha/y    mol/ha/y    mol/ha/y        ug/m3       ug/m3
202           129902  550103  0.7172E+00  0.7158E+01  0.1060E+02  0.1775E+02  0.2376E+00  0.1620E+00
108           131280  516081  0.7570E+00  0.9497E+01  0.1159E+02  0.2109E+02  0.2480E+00  0.1922E+00
108           131356  513040  0.7095E+00  0.6822E+01  0.1092E+02  0.1775E+02  0.2463E+00  0.1812E+00
108           131915  508693  0.7353E+00  0.8820E+01  0.1129E+02  0.2011E+02  0.2476E+00  0.1934E+00
130           130182  506965  0.7474E+00  0.1043E+02  0.1158E+02  0.2201E+02  0.2511E+00  0.2027E+00
130           131095  504567  0.7422E+00  0.9892E+01  0.1155E+02  0.2145E+02  0.2547E+00  0.2143E+00
108           132332  497578  0.7229E+00  0.8658E+01  0.1118E+02  0.1984E+02  0.2448E+00  0.1846E+00
109           132283  496611  0.7216E+00  0.8600E+01  0.1118E+02  0.1978E+02  0.2443E+00  0.1825E+00
108           131738  490952  0.7053E+00  0.7217E+01  0.1101E+02  0.1822E+02  0.2459E+00  0.1832E+00
109           132023  494768  0.7182E+00  0.8550E+01  0.1115E+02  0.1970E+02  0.2473E+00  0.1932E+00
108           130994  488005  0.7042E+00  0.6854E+01  0.1097E+02  0.1783E+02  0.2470E+00  0.1825E+00
108           131467  484115  0.7000E+00  0.6668E+01  0.1097E+02  0.1764E+02  0.2479E+00  0.1855E+00
209           132116  476158  0.7164E+00  0.9068E+01  0.1141E+02  0.2048E+02  0.2471E+00  0.2003E+00
208           131238  471126  0.7304E+00  0.1033E+02  0.1187E+02  0.2221E+02  0.2474E+00  0.2036E+00
209           131763  471601  0.7288E+00  0.1032E+02  0.1186E+02  0.2218E+02  0.2473E+00  0.2035E+00
208           131814  467030  0.7065E+00  0.8806E+01  0.1132E+02  0.2013E+02  0.2426E+00  0.1915E+00
209           131816  469121  0.6996E+00  0.8033E+01  0.1112E+02  0.1915E+02  0.2441E+00  0.1917E+00
208           131557  463966  0.7162E+00  0.1049E+02  0.1173E+02  0.2223E+02  0.2428E+00  0.1966E+00
148           128186  443022  0.6910E+00  0.8953E+01  0.1152E+02  0.2048E+02  0.2406E+00  0.2034E+00
181           128531  441406  0.7119E+00  0.1219E+02  0.1232E+02  0.2450E+02  0.2394E+00  0.2009E+00
182           128281  438333  0.6894E+00  0.9995E+01  0.1179E+02  0.2178E+02  0.2388E+00  0.2038E+00
99            132168  431438  0.6712E+00  0.1043E+02  0.1198E+02  0.2240E+02  0.2250E+00  0.1842E+00
99            130114  429884  0.6653E+00  0.9983E+01  0.1175E+02  0.2173E+02  0.2296E+00  0.1933E+00
100           129413  425512  0.6461E+00  0.8557E+01  0.1128E+02  0.1984E+02  0.2243E+00  0.1790E+00
100           130616  424659  0.6442E+00  0.9173E+01  0.1145E+02  0.2063E+02  0.2231E+00  0.1794E+00
100           130415  419476  0.6566E+00  0.1278E+02  0.1214E+02  0.2492E+02  0.2221E+00  0.1785E+00
90            129761  411032  0.6242E+00  0.9418E+01  0.1160E+02  0.2102E+02  0.2175E+00  0.1786E+00
90            130170  410271  0.6202E+00  0.9501E+01  0.1160E+02  0.2110E+02  0.2162E+00  0.1769E+00
102           132430  407169  0.6173E+00  0.1243E+02  0.1200E+02  0.2442E+02  0.2118E+00  0.1674E+00
131           130210  391340  0.5749E+00  0.9803E+01  0.1162E+02  0.2142E+02  0.2005E+00  0.1607E+00
131           129579  389600  0.5822E+00  0.1250E+02  0.1194E+02  0.2444E+02  0.2057E+00  0.1687E+00
192           135101  684635  0.7928E+00  0.1027E+02  0.9258E+01  0.1953E+02  0.2303E+00  0.4606E-01
192           134590  680387  0.7850E+00  0.1022E+02  0.9278E+01  0.1950E+02  0.2300E+00  0.4601E-01
192           134590  675387  0.7778E+00  0.1017E+02  0.9298E+01  0.1946E+02  0.2296E+00  0.4591E-01
192           134590  670387  0.7796E+00  0.8505E+01  0.9340E+01  0.1784E+02  0.2300E+00  0.4600E-01
192           134590  665387  0.7743E+00  0.8497E+01  0.9357E+01  0.1785E+02  0.2296E+00  0.4593E-01
192           134590  660387  0.7727E+00  0.8510E+01  0.9385E+01  0.1790E+02  0.2296E+00  0.4592E-01
192           134590  655387  0.7698E+00  0.8519E+01  0.9419E+01  0.1794E+02  0.2295E+00  0.4590E-01
192           134590  650387  0.7695E+00  0.8535E+01  0.9457E+01  0.1799E+02  0.2296E+00  0.4591E-01
192           134555  645444  0.7668E+00  0.8533E+01  0.9493E+01  0.1803E+02  0.2293E+00  0.4586E-01
192           133374  642198  0.7640E+00  0.8525E+01  0.9515E+01  0.1804E+02  0.2293E+00  0.4585E-01
119           135987  602952  0.7428E+00  0.8058E+01  0.9937E+01  0.1800E+02  0.2307E+00  0.1017E+00
119           134753  600111  0.7390E+00  0.8026E+01  0.9964E+01  0.1799E+02  0.2304E+00  0.1029E+00
119           134531  595465  0.7352E+00  0.7951E+01  0.1002E+02  0.1797E+02  0.2309E+00  0.1089E+00
202           136045  593466  0.7344E+00  0.7899E+01  0.1004E+02  0.1794E+02  0.2312E+00  0.1137E+00
51            133228  590257  0.7930E+00  0.2354E+02  0.1119E+02  0.3473E+02  0.2244E+00  0.1117E+00
52            133661  590285  0.7929E+00  0.2354E+02  0.1119E+02  0.3472E+02  0.2245E+00  0.1117E+00
119           133335  591997  0.7468E+00  0.9847E+01  0.1019E+02  0.2004E+02  0.2272E+00  0.1096E+00
202           135189  590075  0.7833E+00  0.1388E+02  0.1079E+02  0.2467E+02  0.2229E+00  0.1069E+00
202           134590  585387  0.7270E+00  0.7785E+01  0.1015E+02  0.1793E+02  0.2315E+00  0.1188E+00
202           134590  580387  0.7245E+00  0.7719E+01  0.1021E+02  0.1793E+02  0.2315E+00  0.1229E+00
202           134590  575387  0.7221E+00  0.7650E+01  0.1027E+02  0.1792E+02  0.2316E+00  0.1271E+00
202           134590  570387  0.7198E+00  0.7586E+01  0.1033E+02  0.1791E+02  0.2318E+00  0.1309E+00
202           134590  565387  0.7171E+00  0.7521E+01  0.1038E+02  0.1790E+02  0.2322E+00  0.1346E+00
202           134590  560387  0.7152E+00  0.7462E+01  0.1043E+02  0.1790E+02  0.2331E+00  0.1385E+00
74            136033  553190  0.7151E+00  0.7785E+01  0.1057E+02  0.1836E+02  0.2339E+00  0.1466E+00
202           134564  555425  0.7128E+00  0.7396E+01  0.1049E+02  0.1789E+02  0.2337E+00  0.1419E+00
74            134909  550051  0.7103E+00  0.7330E+01  0.1057E+02  0.1790E+02  0.2351E+00  0.1464E+00
202           133300  551784  0.7176E+00  0.7806E+01  0.1059E+02  0.1840E+02  0.2337E+00  0.1477E+00
74            135267  545729  0.7085E+00  0.7255E+01  0.1062E+02  0.1787E+02  0.2363E+00  0.1512E+00
74            136401  541198  0.7119E+00  0.7700E+01  0.1074E+02  0.1844E+02  0.2367E+00  0.1587E+00
74            136597  535149  0.7154E+00  0.8359E+01  0.1087E+02  0.1922E+02  0.2380E+00  0.1659E+00
74            136960  530896  0.7786E+00  0.1254E+02  0.1212E+02  0.2466E+02  0.2472E+00  0.1872E+00
108           134567  514838  0.7015E+00  0.6849E+01  0.1089E+02  0.1774E+02  0.2439E+00  0.1746E+00
108           134590  510387  0.7000E+00  0.6840E+01  0.1090E+02  0.1774E+02  0.2440E+00  0.1737E+00
108           134862  505538  0.6976E+00  0.6753E+01  0.1089E+02  0.1764E+02  0.2448E+00  0.1780E+00
130           132485  504785  0.7364E+00  0.1011E+02  0.1146E+02  0.2157E+02  0.2505E+00  0.2049E+00
108           135137  500122  0.6951E+00  0.6754E+01  0.1089E+02  0.1765E+02  0.2446E+00  0.1759E+00
108           135390  495274  0.6971E+00  0.7410E+01  0.1098E+02  0.1839E+02  0.2436E+00  0.1798E+00
109           133604  495685  0.6982E+00  0.6685E+01  0.1093E+02  0.1761E+02  0.2467E+00  0.1831E+00
108           134633  490327  0.6924E+00  0.6706E+01  0.1090E+02  0.1761E+02  0.2451E+00  0.1775E+00
108           134549  485782  0.6903E+00  0.6625E+01  0.1092E+02  0.1755E+02  0.2464E+00  0.1828E+00
109           135051  483704  0.6904E+00  0.7024E+01  0.1099E+02  0.1801E+02  0.2460E+00  0.1902E+00
109           135969  482738  0.7148E+00  0.1023E+02  0.1158E+02  0.2182E+02  0.2456E+00  0.1990E+00
114           135690  479166  0.7235E+00  0.1163E+02  0.1196E+02  0.2359E+02  0.2405E+00  0.1892E+00
114           135962  477120  0.7228E+00  0.1142E+02  0.1202E+02  0.2344E+02  0.2434E+00  0.2004E+00
208           136040  474958  0.7395E+00  0.1147E+02  0.1227E+02  0.2375E+02  0.2448E+00  0.1966E+00
209           134192  475358  0.7301E+00  0.1178E+02  0.1209E+02  0.2387E+02  0.2383E+00  0.1828E+00
208           135603  472499  0.7302E+00  0.1201E+02  0.1219E+02  0.2420E+02  0.2414E+00  0.1903E+00
209           134353  470566  0.7286E+00  0.1185E+02  0.1215E+02  0.2400E+02  0.2409E+00  0.1923E+00
208           133777  465204  0.7130E+00  0.1006E+02  0.1175E+02  0.2181E+02  0.2397E+00  0.1877E+00
209           135411  465503  0.6949E+00  0.9786E+01  0.1144E+02  0.2122E+02  0.2417E+00  0.1977E+00
208           134828  462497  0.7082E+00  0.1109E+02  0.1191E+02  0.2300E+02  0.2355E+00  0.1863E+00
209           134630  462370  0.7089E+00  0.1110E+02  0.1191E+02  0.2301E+02  0.2356E+00  0.1864E+00
99            136346  434545  0.6527E+00  0.1053E+02  0.1178E+02  0.2231E+02  0.2241E+00  0.1855E+00
99            133803  431091  0.6832E+00  0.1189E+02  0.1226E+02  0.2415E+02  0.2230E+00  0.1858E+00
100           132660  425165  0.6281E+00  0.8224E+01  0.1111E+02  0.1934E+02  0.2251E+00  0.1855E+00
102           135089  408741  0.6105E+00  0.1548E+02  0.1201E+02  0.2748E+02  0.2052E+00  0.1625E+00
102           134715  406259  0.6049E+00  0.1636E+02  0.1200E+02  0.2836E+02  0.2030E+00  0.1580E+00
81            135315  387917  0.5543E+00  0.1195E+02  0.1178E+02  0.2372E+02  0.2010E+00  0.1676E+00
81            135181  386275  0.5533E+00  0.1115E+02  0.1166E+02  0.2282E+02  0.1995E+00  0.1646E+00
192           139319  687311  0.8005E+00  0.1038E+02  0.9271E+01  0.1965E+02  0.2303E+00  0.4605E-01
192           138920  682887  0.7955E+00  0.1032E+02  0.9286E+01  0.1961E+02  0.2301E+00  0.4603E-01
192           138920  677887  0.7857E+00  0.1026E+02  0.9303E+01  0.1956E+02  0.2296E+00  0.4591E-01
192           138920  672887  0.7831E+00  0.8520E+01  0.9342E+01  0.1786E+02  0.2297E+00  0.4594E-01
192           138920  667887  0.7810E+00  0.8532E+01  0.9358E+01  0.1789E+02  0.2296E+00  0.4593E-01
192           138920  662887  0.7750E+00  0.8519E+01  0.9378E+01  0.1790E+02  0.2292E+00  0.4583E-01
192           138920  657887  0.7734E+00  0.8534E+01  0.9404E+01  0.1794E+02  0.2291E+00  0.4583E-01
192           138920  652887  0.7722E+00  0.8548E+01  0.9438E+01  0.1799E+02  0.2291E+00  0.4583E-01
192           138829  648025  0.7695E+00  0.8548E+01  0.9475E+01  0.1802E+02  0.2289E+00  0.4578E-01
192           137628  644926  0.7670E+00  0.8538E+01  0.9496E+01  0.1803E+02  0.2288E+00  0.4577E-01
119           139087  602560  0.7432E+00  0.8019E+01  0.9938E+01  0.1796E+02  0.2313E+00  0.1068E+00
50            141046  597808  0.7893E+00  0.1513E+02  0.1068E+02  0.2581E+02  0.2218E+00  0.9702E-01
119           138489  598247  0.7404E+00  0.7982E+01  0.9972E+01  0.1795E+02  0.2313E+00  0.1089E+00
202           139818  596255  0.7362E+00  0.8024E+01  0.9985E+01  0.1801E+02  0.2318E+00  0.1086E+00
119           137472  595133  0.7366E+00  0.7928E+01  0.1002E+02  0.1795E+02  0.2312E+00  0.1119E+00
202           138931  592870  0.7357E+00  0.7881E+01  0.1005E+02  0.1793E+02  0.2316E+00  0.1163E+00
202           138920  587887  0.7315E+00  0.7820E+01  0.1012E+02  0.1794E+02  0.2317E+00  0.1200E+00
202           138920  582887  0.7279E+00  0.7753E+01  0.1018E+02  0.1793E+02  0.2317E+00  0.1238E+00
202           138920  577887  0.7225E+00  0.7658E+01  0.1023E+02  0.1789E+02  0.2318E+00  0.1278E+00
202           138920  572887  0.7191E+00  0.7587E+01  0.1028E+02  0.1787E+02  0.2319E+00  0.1317E+00
202           138920  567887  0.7156E+00  0.7517E+01  0.1033E+02  0.1785E+02  0.2323E+00  0.1355E+00
202           138920  562887  0.7130E+00  0.7459E+01  0.1039E+02  0.1785E+02  0.2331E+00  0.1391E+00
74            140286  556432  0.7099E+00  0.7531E+01  0.1049E+02  0.1802E+02  0.2341E+00  0.1458E+00
202           138658  558166  0.7100E+00  0.7400E+01  0.1045E+02  0.1785E+02  0.2335E+00  0.1418E+00
74            138971  552818  0.7068E+00  0.7335E+01  0.1051E+02  0.1784E+02  0.2345E+00  0.1453E+00
202           137478  554937  0.7159E+00  0.7899E+01  0.1056E+02  0.1846E+02  0.2336E+00  0.1474E+00
74            138920  547887  0.7044E+00  0.7273E+01  0.1057E+02  0.1784E+02  0.2354E+00  0.1485E+00
74            138920  542887  0.7023E+00  0.7192E+01  0.1064E+02  0.1783E+02  0.2368E+00  0.1535E+00
74            138952  537886  0.7000E+00  0.7099E+01  0.1069E+02  0.1779E+02  0.2382E+00  0.1588E+00
74            138955  532903  0.6979E+00  0.6996E+01  0.1074E+02  0.1774E+02  0.2396E+00  0.1647E+00
74            139375  529203  0.6959E+00  0.6914E+01  0.1079E+02  0.1770E+02  0.2409E+00  0.1695E+00
108           140240  515755  0.6956E+00  0.7504E+01  0.1094E+02  0.1845E+02  0.2405E+00  0.1750E+00
108           138947  512788  0.6902E+00  0.6829E+01  0.1085E+02  0.1768E+02  0.2416E+00  0.1684E+00
108           138920  507887  0.6878E+00  0.6810E+01  0.1084E+02  0.1765E+02  0.2413E+00  0.1670E+00
108           138920  502887  0.6857E+00  0.6767E+01  0.1085E+02  0.1762E+02  0.2420E+00  0.1688E+00
108           138975  497917  0.6831E+00  0.6703E+01  0.1087E+02  0.1757E+02  0.2429E+00  0.1723E+00
108           138914  492898  0.6804E+00  0.6663E+01  0.1085E+02  0.1751E+02  0.2427E+00  0.1727E+00
108           137630  488697  0.6982E+00  0.8846E+01  0.1109E+02  0.1994E+02  0.2400E+00  0.1749E+00
54            140331  480398  0.6664E+00  0.6390E+01  0.1084E+02  0.1723E+02  0.2438E+00  0.1842E+00
108           137433  483556  0.6921E+00  0.8054E+01  0.1106E+02  0.1911E+02  0.2416E+00  0.1818E+00
109           136774  482758  0.7477E+00  0.1127E+02  0.1229E+02  0.2356E+02  0.2438E+00  0.1879E+00
54            140400  479605  0.6905E+00  0.9291E+01  0.1133E+02  0.2062E+02  0.2410E+00  0.1909E+00
113           138183  476898  0.7498E+00  0.1488E+02  0.1251E+02  0.2739E+02  0.2384E+00  0.1873E+00
114           137266  477906  0.7328E+00  0.1342E+02  0.1225E+02  0.2567E+02  0.2411E+00  0.1827E+00
208           136819  467963  0.7089E+00  0.1068E+02  0.1186E+02  0.2254E+02  0.2403E+00  0.1966E+00
209           137194  466456  0.6874E+00  0.9634E+01  0.1135E+02  0.2098E+02  0.2416E+00  0.1986E+00
208           136239  462839  0.7170E+00  0.1086E+02  0.1210E+02  0.2296E+02  0.2404E+00  0.1975E+00
209           137188  464254  0.6833E+00  0.9285E+01  0.1128E+02  0.2057E+02  0.2411E+00  0.1988E+00
99            137777  436847  0.6495E+00  0.9858E+01  0.1168E+02  0.2154E+02  0.2263E+00  0.1882E+00
99            136660  432666  0.6735E+00  0.1209E+02  0.1218E+02  0.2427E+02  0.2212E+00  0.1826E+00
160           140490  410654  0.5803E+00  0.9312E+01  0.1148E+02  0.2079E+02  0.2083E+00  0.1727E+00
102           138704  407161  0.5908E+00  0.1176E+02  0.1184E+02  0.2360E+02  0.2076E+00  0.1662E+00
102           138701  403836  0.5822E+00  0.1014E+02  0.1176E+02  0.2189E+02  0.2066E+00  0.1715E+00
79            139611  396442  0.5605E+00  0.1445E+02  0.1177E+02  0.2622E+02  0.1953E+00  0.1570E+00
79            138519  395379  0.5625E+00  0.1211E+02  0.1177E+02  0.2388E+02  0.2020E+00  0.1641E+00
81            140503  390674  0.5267E+00  0.7587E+01  0.1102E+02  0.1860E+02  0.2002E+00  0.1700E+00
81            140732  388367  0.5299E+00  0.7954E+01  0.1126E+02  0.1922E+02  0.1983E+00  0.1707E+00
81            139610  382224  0.5277E+00  0.1395E+02  0.1155E+02  0.2550E+02  0.1873E+00  0.1505E+00
81            138092  378968  0.5219E+00  0.8852E+01  0.1139E+02  0.2024E+02  0.1920E+00  0.1602E+00
192           143224  689923  0.8114E+00  0.1050E+02  0.9290E+01  0.1978E+02  0.2305E+00  0.4610E-01
192           142948  685391  0.8018E+00  0.1042E+02  0.9298E+01  0.1972E+02  0.2302E+00  0.4603E-01
192           142920  680392  0.7950E+00  0.1036E+02  0.9306E+01  0.1966E+02  0.2297E+00  0.4594E-01
192           142891  675393  0.7873E+00  0.1030E+02  0.9316E+01  0.1961E+02  0.2292E+00  0.4585E-01
192           142861  670394  0.7874E+00  0.8556E+01  0.9357E+01  0.1791E+02  0.2295E+00  0.4589E-01
192           142831  665394  0.7832E+00  0.8558E+01  0.9374E+01  0.1793E+02  0.2294E+00  0.4587E-01
192           142800  660394  0.7804E+00  0.8561E+01  0.9399E+01  0.1796E+02  0.2290E+00  0.4580E-01
192           142770  655394  0.7770E+00  0.8566E+01  0.9426E+01  0.1799E+02  0.2289E+00  0.4577E-01
192           142651  650571  0.7758E+00  0.8578E+01  0.9457E+01  0.1803E+02  0.2289E+00  0.4579E-01
192           141883  647655  0.7750E+00  0.8578E+01  0.9479E+01  0.1806E+02  0.2288E+00  0.4576E-01
119           143488  604903  0.7498E+00  0.8018E+01  0.9908E+01  0.1793E+02  0.2323E+00  0.1111E+00
49            143842  599001  0.8022E+00  0.2257E+02  0.1097E+02  0.3354E+02  0.2262E+00  0.9951E-01
50            143686  599806  0.8019E+00  0.2257E+02  0.1096E+02  0.3354E+02  0.2262E+00  0.9952E-01
119           142598  601484  0.7450E+00  0.7995E+01  0.9935E+01  0.1793E+02  0.2314E+00  0.1099E+00
50            142261  597301  0.7894E+00  0.1493E+02  0.1068E+02  0.2560E+02  0.2233E+00  0.1041E+00
202           143319  595085  0.7415E+00  0.7832E+01  0.1003E+02  0.1786E+02  0.2335E+00  0.1253E+00
202           143250  590387  0.7366E+00  0.7832E+01  0.1008E+02  0.1791E+02  0.2327E+00  0.1225E+00
202           143250  585387  0.7312E+00  0.7760E+01  0.1014E+02  0.1790E+02  0.2326E+00  0.1261E+00
202           143250  580387  0.7262E+00  0.7682E+01  0.1019E+02  0.1787E+02  0.2326E+00  0.1301E+00
202           143250  575387  0.7219E+00  0.7603E+01  0.1024E+02  0.1784E+02  0.2327E+00  0.1344E+00
202           143250  570387  0.7172E+00  0.7514E+01  0.1030E+02  0.1782E+02  0.2335E+00  0.1390E+00
202           143250  565387  0.7129E+00  0.7442E+01  0.1035E+02  0.1780E+02  0.2338E+00  0.1424E+00
74            144230  559284  0.7074E+00  0.7349E+01  0.1042E+02  0.1777E+02  0.2347E+00  0.1471E+00
202           142705  561044  0.7097E+00  0.7401E+01  0.1041E+02  0.1781E+02  0.2340E+00  0.1436E+00
74            143250  555387  0.7052E+00  0.7334E+01  0.1047E+02  0.1780E+02  0.2350E+00  0.1470E+00
74            143250  550387  0.7019E+00  0.7282E+01  0.1053E+02  0.1781E+02  0.2357E+00  0.1490E+00
74            143250  545387  0.6987E+00  0.7223E+01  0.1059E+02  0.1782E+02  0.2365E+00  0.1513E+00
74            143250  540387  0.6956E+00  0.7151E+01  0.1065E+02  0.1780E+02  0.2373E+00  0.1543E+00
74            143250  535387  0.6935E+00  0.7200E+01  0.1072E+02  0.1792E+02  0.2376E+00  0.1573E+00
74            143221  531043  0.6894E+00  0.6967E+01  0.1074E+02  0.1770E+02  0.2387E+00  0.1622E+00
108           145162  519592  0.6805E+00  0.6741E+01  0.1080E+02  0.1755E+02  0.2407E+00  0.1714E+00
108           143349  515229  0.6816E+00  0.6794E+01  0.1081E+02  0.1760E+02  0.2402E+00  0.1665E+00
108           143250  510387  0.6790E+00  0.6800E+01  0.1080E+02  0.1760E+02  0.2394E+00  0.1626E+00
108           143250  505387  0.6758E+00  0.6759E+01  0.1081E+02  0.1757E+02  0.2396E+00  0.1632E+00
108           143250  500387  0.6728E+00  0.6699E+01  0.1082E+02  0.1751E+02  0.2401E+00  0.1654E+00
108           143241  495404  0.6694E+00  0.6625E+01  0.1081E+02  0.1743E+02  0.2404E+00  0.1684E+00
96            142831  491155  0.7095E+00  0.1220E+02  0.1170E+02  0.2390E+02  0.2328E+00  0.1629E+00
108           142172  492198  0.6711E+00  0.6724E+01  0.1083E+02  0.1755E+02  0.2409E+00  0.1707E+00
54            142589  480386  0.6763E+00  0.8521E+01  0.1107E+02  0.1959E+02  0.2373E+00  0.1767E+00
196           145510  425789  0.5948E+00  0.7951E+01  0.1127E+02  0.1922E+02  0.2170E+00  0.1798E+00
102           141908  408215  0.5823E+00  0.1165E+02  0.1177E+02  0.2343E+02  0.2058E+00  0.1642E+00
160           143799  410597  0.5689E+00  0.8649E+01  0.1137E+02  0.2001E+02  0.2108E+00  0.1797E+00
102           141968  406661  0.5737E+00  0.1055E+02  0.1169E+02  0.2223E+02  0.2055E+00  0.1698E+00
79            143981  398794  0.5578E+00  0.1105E+02  0.1173E+02  0.2278E+02  0.1995E+00  0.1606E+00
80            145016  399016  0.5508E+00  0.1195E+02  0.1170E+02  0.2365E+02  0.1990E+00  0.1609E+00
102           141554  402199  0.5585E+00  0.8957E+01  0.1148E+02  0.2043E+02  0.2017E+00  0.1683E+00
79            143008  396804  0.5535E+00  0.1092E+02  0.1171E+02  0.2263E+02  0.1994E+00  0.1638E+00
80            145359  396588  0.5402E+00  0.1038E+02  0.1161E+02  0.2198E+02  0.1977E+00  0.1652E+00
81            140458  390426  0.5262E+00  0.7582E+01  0.1102E+02  0.1860E+02  0.2001E+00  0.1699E+00
81            144376  383964  0.5060E+00  0.7987E+01  0.1111E+02  0.1910E+02  0.1924E+00  0.1626E+00
81            142722  381788  0.5139E+00  0.9699E+01  0.1139E+02  0.2108E+02  0.1913E+00  0.1605E+00
81            144559  376781  0.4954E+00  0.7805E+01  0.1121E+02  0.1902E+02  0.1894E+00  0.1655E+00
192           144869  692795  0.8169E+00  0.1057E+02  0.9292E+01  0.1986E+02  0.2303E+00  0.4606E-01
192           144829  687892  0.8094E+00  0.1049E+02  0.9304E+01  0.1980E+02  0.2303E+00  0.4607E-01
192           144789  682890  0.7994E+00  0.1042E+02  0.9309E+01  0.1972E+02  0.2298E+00  0.4597E-01
192           144748  677889  0.7918E+00  0.1035E+02  0.9322E+01  0.1967E+02  0.2295E+00  0.4590E-01
192           144708  672887  0.7927E+00  0.8582E+01  0.9356E+01  0.1794E+02  0.2298E+00  0.4596E-01
119           149007  610474  0.7596E+00  0.8076E+01  0.9848E+01  0.1792E+02  0.2327E+00  0.1105E+00
119           147862  607502  0.7564E+00  0.8036E+01  0.9880E+01  0.1792E+02  0.2330E+00  0.1133E+00
49            149212  601158  0.8056E+00  0.1998E+02  0.1095E+02  0.3093E+02  0.2326E+00  0.1277E+00
50            147844  601391  0.7952E+00  0.1417E+02  0.1061E+02  0.2478E+02  0.2246E+00  0.1119E+00
119           147413  603568  0.7519E+00  0.7947E+01  0.9912E+01  0.1786E+02  0.2333E+00  0.1195E+00
49            145594  598994  0.8051E+00  0.1550E+02  0.1096E+02  0.2646E+02  0.2385E+00  0.1584E+00
50            146255  599928  0.7959E+00  0.1342E+02  0.1072E+02  0.2414E+02  0.2340E+00  0.1535E+00
202           147754  597075  0.7494E+00  0.7745E+01  0.1002E+02  0.1776E+02  0.2356E+00  0.1371E+00
202           147581  592887  0.7435E+00  0.7842E+01  0.1005E+02  0.1789E+02  0.2341E+00  0.1262E+00
202           147581  587887  0.7368E+00  0.7766E+01  0.1011E+02  0.1787E+02  0.2338E+00  0.1294E+00
202           147581  582887  0.7308E+00  0.7678E+01  0.1015E+02  0.1783E+02  0.2338E+00  0.1339E+00
202           147581  577887  0.7246E+00  0.7579E+01  0.1020E+02  0.1778E+02  0.2340E+00  0.1390E+00
202           147581  572887  0.7201E+00  0.7504E+01  0.1026E+02  0.1777E+02  0.2347E+00  0.1437E+00
202           147581  567887  0.7150E+00  0.7427E+01  0.1032E+02  0.1774E+02  0.2347E+00  0.1468E+00
74            148182  562148  0.7082E+00  0.7320E+01  0.1039E+02  0.1771E+02  0.2358E+00  0.1518E+00
202           146733  563922  0.7108E+00  0.7371E+01  0.1037E+02  0.1774E+02  0.2353E+00  0.1488E+00
74            147581  557887  0.7047E+00  0.7304E+01  0.1043E+02  0.1773E+02  0.2357E+00  0.1508E+00
74            147581  552887  0.7004E+00  0.7259E+01  0.1049E+02  0.1775E+02  0.2361E+00  0.1516E+00
74            147581  547887  0.6964E+00  0.7205E+01  0.1055E+02  0.1775E+02  0.2365E+00  0.1530E+00
74            147581  542887  0.6921E+00  0.7141E+01  0.1061E+02  0.1775E+02  0.2370E+00  0.1546E+00
74            147581  537887  0.6883E+00  0.7080E+01  0.1066E+02  0.1775E+02  0.2374E+00  0.1559E+00
74            147581  532887  0.6843E+00  0.6997E+01  0.1071E+02  0.1771E+02  0.2380E+00  0.1587E+00
74            148489  528408  0.6796E+00  0.6862E+01  0.1073E+02  0.1759E+02  0.2387E+00  0.1646E+00
74            149802  523028  0.6744E+00  0.6908E+01  0.1076E+02  0.1767E+02  0.2377E+00  0.1627E+00
108           147741  521423  0.6773E+00  0.6933E+01  0.1078E+02  0.1772E+02  0.2383E+00  0.1638E+00
108           147581  517887  0.6744E+00  0.6809E+01  0.1077E+02  0.1758E+02  0.2384E+00  0.1618E+00
108           147581  512887  0.6708E+00  0.6769E+01  0.1076E+02  0.1753E+02  0.2378E+00  0.1603E+00
108           147581  507887  0.6678E+00  0.6723E+01  0.1077E+02  0.1750E+02  0.2381E+00  0.1612E+00
108           147581  502887  0.6637E+00  0.6654E+01  0.1077E+02  0.1743E+02  0.2384E+00  0.1631E+00
108           147537  497955  0.6600E+00  0.6581E+01  0.1077E+02  0.1735E+02  0.2388E+00  0.1659E+00
124           148923  495770  0.6589E+00  0.7218E+01  0.1081E+02  0.1803E+02  0.2358E+00  0.1659E+00
108           146359  494707  0.6669E+00  0.7529E+01  0.1086E+02  0.1839E+02  0.2362E+00  0.1660E+00
124           148521  493656  0.6733E+00  0.9608E+01  0.1100E+02  0.2061E+02  0.2330E+00  0.1622E+00
54            149536  477876  0.6344E+00  0.6218E+01  0.1072E+02  0.1694E+02  0.2395E+00  0.1880E+00
196           147558  426175  0.5881E+00  0.9013E+01  0.1132E+02  0.2033E+02  0.2171E+00  0.1819E+00
195           148968  424681  0.5750E+00  0.8388E+01  0.1116E+02  0.1955E+02  0.2153E+00  0.1809E+00
196           148295  424642  0.5773E+00  0.8410E+01  0.1117E+02  0.1958E+02  0.2156E+00  0.1811E+00
160           146492  410863  0.5609E+00  0.8899E+01  0.1134E+02  0.2024E+02  0.2058E+00  0.1711E+00
160           148066  409776  0.5558E+00  0.8727E+01  0.1135E+02  0.2008E+02  0.2008E+00  0.1626E+00
79            147852  396164  0.5314E+00  0.1044E+02  0.1154E+02  0.2198E+02  0.1952E+00  0.1614E+00
