x	y	tot_dep
121598	547890	5.844
121600	552887	5.6986
121600	557887	5.4327
121600	587887	4.34849
121600	637887	3.02567
121600	642887	2.92498
121600	647887	2.86957
121600	652887	2.78638
121600	657887	2.68596
121600	662887	2.60268
121600	667887	2.51707
121600	672887	2.44217
121646	494847	16.2107
121727	568153	5.9643
121757	578007	4.57686
121907	497604	15.9132
121984	562680	5.1678
122297	581756	4.64986
122352	592041	4.25906
122484	676609	2.49825
122488	439780	13.2038
122850	573285	4.98884
123043	440390	13.1986
123072	567833	4.94805
123384	494472	15.8865
123385	473738	12.2998
123876	474537	14.6083
124610	547037	6.0948
124780	586281	4.42889
124941	636817	3.09127
124944	495137	14.2895
125399	417701	14.9052
125541	418173	14.4897
125785	550605	5.9471
125930	555387	5.6818
125930	560387	5.3994
125930	565387	5.1395
125930	570387	4.92904
125930	575387	4.76884
125930	580387	4.64927
125930	590387	4.32915
125930	640387	3.02447
125930	645387	2.92114
125930	650387	2.87141
125930	655387	2.77826
125930	660387	2.68387
125930	665387	2.5972
125930	670387	2.5179
125930	675387	2.55373
126247	441689	13.0988
126341	594874	4.2762
126347	586074	5.8728
126630	584440	5.00701
126679	679283	2.49764
127223	410700	14.4513
127543	487185	12.2727
127600	440368	14.0067
127747	505477	14.1247
128119	429678	15.54
128161	440488	15.2202
128186	443022	12.8163
128281	438333	14.5099
128531	441406	16.4624
128621	425725	12.9796
129127	639477	3.08832
129161	589560	5.0723
129413	425512	12.5371
129579	389600	15.2338
129761	411032	14.6786
129902	550103	6.056
130088	588699	7.2783
130114	429884	15.4344
130170	410271	15.0523
130182	506965	13.58
130210	391340	12.9955
130255	642896	3.02677
130256	552898	5.9257
130258	592891	4.3923
130260	557887	5.6618
130260	562887	5.3983
130260	567887	5.1517
130260	572887	4.97244
130260	577887	4.86839
130260	582887	4.70045
130260	647887	2.97771
130260	652887	2.87625
130260	657887	2.77309
130260	662887	2.6832
130260	667887	2.59487
130260	672887	2.51601
130260	677887	2.54716
130415	419476	17.5469
130480	597576	4.25066
130616	424659	13.3373
130678	586877	4.58422
130887	681959	2.4891
130994	488005	9.7216
131095	504567	13.7925
131238	471126	13.2472
131280	516081	10.8023
131356	513040	9.6173
131467	484115	9.4065
131557	463966	13.7683
131623	590453	5.3734
131669	600452	4.15847
131738	490952	10.0307
131763	471601	12.9494
131814	467030	11.2391
131816	469121	10.5664
131915	508693	11.1958
132023	494768	11.3162
132116	476158	11.6288
132168	431438	18.6494
132283	496611	10.895
132332	497578	11.1885
132430	407169	18.5564
132485	504785	13.7196
132637	548330	7.7649
132660	425165	13.2473
133228	590257	9.0589
133300	551784	6.1966
133335	591997	4.94593
133374	642198	3.07444
133604	495685	9.5487
133661	590285	9.0803
133777	465204	12.2332
133803	431091	24.1068
134192	475358	13.1141
134353	470566	14.1209
134531	595465	4.38762
134549	485782	9.2231
134555	645444	3.07435
134564	555425	5.8542
134567	514838	9.2893
134590	510387	9.5657
134590	560387	5.5958
134590	565387	5.3531
134590	570387	5.1585
134590	575387	5.07737
134590	580387	4.88724
134590	585387	4.71482
134590	650387	2.97229
134590	655387	2.87206
134590	660387	2.77796
134590	665387	2.68173
134590	670387	2.59432
134590	675387	2.62901
134590	680387	2.55413
