x	y	tot_dep
52634	418750	1.61506
52658	422258	1.62338
52679	397983	1.53733
53068	442005	1.59078
53467	385546	2.2154
53606	382504	1.43179
54315	393461	2.76882
54679	428048	1.73373
54962	392252	2.68667
55153	376872	1.74717
55254	843713	0.19254
55397	791491	0.22731
55648	427423	2.40529
55997	440192	1.72154
56071	404117	2.70468
56314	380874	1.63804
56393	400383	1.60327
56472	384645	1.49831
56496	430888	1.73886
56555	840267	0.19545
56625	795417	0.22555
56642	428230	2.54369
56648	420387	1.7557
56648	435386	1.74736
56648	800387	0.22198
56648	805387	0.21843
56648	810387	0.21488
56648	815387	0.21143
56648	820387	0.20816
56648	825387	0.20491
56648	830387	0.20166
56648	835387	0.19851
56708	395801	1.60336
56786	423861	1.76552
56863	444977	1.76121
57321	428995	2.82762
57618	416540	2.16165
57915	373180	2.01521
58575	389601	2.28185
59083	410747	2.69718
59445	795001	0.22833
59491	373286	2.02532
59544	840535	0.19751
59975	389592	2.27395
60007	390720	2.33831
60038	427966	3.28481
60097	422295	2.74146
60112	378875	2.08632
60167	445885	2.05072
60188	397044	1.74536
60196	428948	2.41838
60406	382196	1.4681
60506	798306	0.2269
60588	432729	1.93861
60642	837506	0.20021
60719	403397	1.70702
60846	417851	1.91068
60978	802887	0.22388
60978	807887	0.22034
60978	812887	0.21674
60978	817887	0.21317
60978	822887	0.20981
60978	827887	0.20655
60978	832887	0.20331
61068	436730	1.99782
61180	445253	2.08387
61367	413229	1.84863
61378	393467	1.63041
61907	378441	1.43712
61944	429192	2.01058
61952	406509	2.64195
62282	426981	3.24163
62345	425093	2.94343
62495	434882	4.8131
62544	433641	4.6308
62558	445203	2.18029
62989	437818	2.2193
63002	435322	4.6891
63109	388494	1.652
63304	436731	3.97353
63357	430138	2.33542
64270	801364	0.22778
64290	430333	3.93088
64332	436276	5.4249
64416	428368	2.44836
64547	429921	3.76483
64731	834660	0.20476
64784	413875	1.97174
64953	379422	1.48019
65024	393910	1.86848
65240	404958	1.8316
65308	805387	0.22575
65308	810387	0.22211
65308	815387	0.21844
65308	820387	0.21489
65308	825387	0.21149
65308	830387	0.2081
65311	390386	1.63554
65331	411491	1.96752
65394	425966	2.22539
65581	438099	2.6794
65714	427764	2.61965
65777	376104	1.43974
65993	386153	1.59342
66808	402366	2.545
66809	409312	1.96341
67625	445239	3.81027
67990	804469	0.22871
68496	412215	2.05184
68747	410432	2.465
68789	831823	0.20981
69013	392088	1.71058
69184	408269	2.04093
69306	808172	0.22718
69323	426061	3.37251
69366	447428	3.86518
69395	384360	1.62817
69404	402725	2.00192
69638	387887	1.67802
69638	812887	0.22388
69638	817887	0.22025
69638	822887	0.21664
69638	827887	0.21319
69658	373572	1.58612
69692	377614	1.50572
70003	423619	2.43942
70368	444060	4.58274
70582	410897	2.08939
71270	408726	2.3205
71272	391732	2.07375
72002	406232	2.25383
72193	372745	2.3947
72270	443570	5.49427
72655	389263	1.78411
72752	829018	0.21466
72833	385642	1.73528
73023	372530	2.38448
73115	811221	0.22808
73122	379046	1.97011
73191	375793	1.6318
73352	451576	6.48395
73374	409303	2.43048
73513	373437	2.379
73546	423866	2.63583
73901	390787	1.87842
73959	825372	0.21825
73968	815387	0.22571
73968	820387	0.22192
74192	406120	2.06202
74370	387115	1.90919
74386	453366	5.96119
74505	421002	2.56701
75232	388714	1.92217
75648	385863	2.29827
76009	454863	10.483
76633	422270	3.60987
76751	814219	0.22886
76870	454736	13.2423
76892	826003	0.22014
77316	386850	1.9867
77317	456124	13.5905
77450	405080	3.37696
77564	423488	4.41699
77572	384642	2.75502
77889	604879	0.62097
78102	818059	0.22707
78135	822696	0.22352
78263	407073	2.24345
78364	417802	3.43504
78848	607888	0.61367
78888	612877	0.59306
78925	617877	0.57347
78962	622877	0.55589
78998	627877	0.53725
79035	632877	0.51952
79072	637876	0.50381
79109	642876	0.48917
79321	415037	2.51258
79422	646729	0.47913
79823	385182	3.55282
80174	459217	12.2895
80224	386935	4.5808
81416	607184	0.62976
81430	820584	0.22777
81712	418342	3.51611
81956	389204	5.4111
82009	407225	2.27853
82069	380169	4.07179
82596	610440	0.62125
82606	460578	12.4375
82629	415451	2.71291
82629	615387	0.60003
82629	620387	0.58002
82629	625387	0.56062
82629	630387	0.5421
82629	635387	0.52496
82629	640387	0.50907
82629	645387	0.49341
82824	386021	5.2139
82936	412969	4.04552
83035	380362	3.74572
83368	649297	0.48459
83539	375887	3.44532
83621	409942	3.18678
83756	429761	7.47375
84065	380454	3.8228
84284	464199	6.69315
84771	376904	4.0225
85086	381485	4.1693
85096	387263	4.7156
85119	382501	3.38974
85172	374573	3.4765
85297	409278	2.6753
85515	411854	2.54706
85651	463642	7.5484
85671	609912	0.63924
85722	414179	2.66246
85749	416067	3.57337
86249	377843	4.0935
86826	466610	6.2254
86872	613020	0.63074
86959	617887	0.60904
86959	622887	0.5891
86959	627887	0.5688
86959	632887	0.55013
86959	637887	0.5327
86959	642887	0.51595
86959	647887	0.50023
87227	375381	3.1838
87241	428475	7.0396
87576	651972	0.48998
87989	470022	5.21818
88001	413658	2.71017
88422	375411	3.4115
88620	471247	5.86706
89026	471234	8.03
89926	612641	0.64688
90514	428198	8.27013
90925	413629	2.7943
91120	615628	0.63817
91248	427474	6.60059
91289	620387	0.61855
91289	625387	0.5971
91289	630387	0.57656
91289	635387	0.55687
91289	640387	0.53932
91289	645387	0.5223
91289	650387	0.50622
91542	414394	3.8553
91600	476170	5.4837
91791	654648	0.4947
91893	411815	3.32033
93125	479472	5.0396
93408	420452	5.45519
94181	615369	0.65419
94947	479328	5.7846
95085	421220	5.07826
95279	427268	6.86102
95354	618263	0.64653
95419	412093	3.23064
95619	622887	0.62653
95619	627887	0.6042
95619	632887	0.58271
95619	637887	0.56322
95619	642887	0.54525
95619	647887	0.52796
95619	652887	0.51165
95624	418795	4.83506
95963	413478	5.0442
96009	657325	0.49897
96057	482684	5.0135
96680	486288	5.2576
96950	413441	5.2321
97304	519001	1.90429
97429	458809	6.72665
98163	458872	6.42355
98281	481759	6.4104
98345	522746	1.82472
98362	492736	4.2556
98459	532892	1.55975
99106	414063	4.70543
99225	485249	9.8524
99413	412418	3.08145
99591	620913	0.65342
99843	490439	5.8783
99949	625387	0.63327
99949	630387	0.6099
99949	635387	0.58891
99949	640387	0.56923
99949	645387	0.55045
99949	650387	0.53315
99949	655387	0.51586
99995	520553	1.96557
100229	660001	0.50157
100356	535342	1.54851
100400	494650	5.6386
100439	530468	1.66844
100457	525309	1.82101
100615	413726	3.05631
100682	540289	1.45139
100955	545306	1.37237
101169	550305	1.29768
101225	501542	6.3521
101388	662904	0.49569
101466	555040	1.22709
101554	487860	10.772
101918	504914	3.60749
102152	559866	1.15724
102503	414087	3.12963
102522	493475	10.0523
102557	510269	3.10677
102818	519199	2.16718
102907	496015	10.0379
103025	523031	2.01248
103196	503706	7.8074
103379	528040	1.83134
103734	507851	5.1337
103828	623564	0.6581
103904	512288	3.947
104026	532994	1.70281
104151	432664	5.95211
104279	537887	1.58302
104279	542887	1.4809
104279	547887	1.40465
104279	552887	1.32318
104279	557887	1.22336
104279	627887	0.63863
104279	632887	0.6156
104279	637887	0.59451
104279	642887	0.57456
104279	647887	0.55496
104279	652887	0.53722
104279	657887	0.51979
104444	662657	0.5048
104539	414741	3.20502
104589	562803	1.14627
104606	517913	3.5169
105028	520910	4.2474
105181	567613	1.08409
105194	526002	3.2282
105243	416985	6.7808
105371	523189	3.7041
105638	665679	0.49889
105704	528398	2.35987
106072	571964	1.04033
106529	532697	2.8181
106571	529678	2.32197
106702	535992	1.70394
106772	532166	2.8238
107051	524382	5.5985
107072	534120	3.1164
107102	520779	6.3046
107386	540689	1.59601
107596	522280	6.8529
107909	545474	1.53246
108051	560434	1.23922
108062	626215	0.66248
108104	536292	2.7789
108126	550463	1.51409
108207	555358	1.37315
108317	538176	2.763
108509	565418	1.16076
108514	416137	3.92632
108609	570387	1.08592
108609	630387	0.64403
108609	635387	0.62121
108609	640387	0.59957
108609	645387	0.57904
108609	650387	0.55975
108609	655387	0.54092
108609	660387	0.52392
108681	665278	0.50856
