name         x-coord y-coord       conc.    dry dep.    wet dep.    tot.dep.       conc.       conc.
                                     NOx         NOy         NOy         NOy    NO3+HNO3         NO3
                   m       m  ug/m3 NO2    mol/ha/y    mol/ha/y    mol/ha/y        ug/m3       ug/m3
191            19809  700455  0.3384E+01  0.4850E+02  0.8146E+02  0.1300E+03  0.1286E+01  0.2572E+00
191            19696  695445  0.3419E+01  0.4897E+02  0.8177E+02  0.1307E+03  0.1296E+01  0.2592E+00
191            19583  690434  0.3458E+01  0.4946E+02  0.8229E+02  0.1318E+03  0.1307E+01  0.2614E+00
191            19470  685422  0.3493E+01  0.4993E+02  0.8279E+02  0.1327E+03  0.1317E+01  0.2634E+00
191            19357  680408  0.3535E+01  0.5040E+02  0.8333E+02  0.1337E+03  0.1328E+01  0.2655E+00
191            19271  675398  0.3550E+01  0.5075E+02  0.8390E+02  0.1347E+03  0.1337E+01  0.2675E+00
191            19186  670392  0.3613E+01  0.4585E+02  0.8457E+02  0.1304E+03  0.1350E+01  0.2701E+00
162            23263  414250  0.7064E+01  0.7345E+02  0.9856E+02  0.1720E+03  0.2059E+01  0.1103E+01
162            22028  410359  0.7220E+01  0.7416E+02  0.9874E+02  0.1729E+03  0.2078E+01  0.1145E+01
162            22007  405387  0.7448E+01  0.7507E+02  0.9906E+02  0.1741E+03  0.2108E+01  0.1215E+01
105            24197  399263  0.8187E+01  0.1453E+03  0.9945E+02  0.2448E+03  0.2295E+01  0.1466E+01
162            21932  400503  0.7652E+01  0.7558E+02  0.9929E+02  0.1749E+03  0.2133E+01  0.1281E+01
159            19436  394843  0.8199E+01  0.1030E+03  0.9931E+02  0.2023E+03  0.2233E+01  0.1476E+01
162            20554  397117  0.7798E+01  0.8097E+02  0.9935E+02  0.1803E+03  0.2145E+01  0.1310E+01
