x	y	tot_dep
67625	445239	1.35118
67990	804469	0.152164
68496	412215	0.98741
68747	410432	1.26949
68789	831823	0.139004
69013	392088	1.02406
69184	408269	1.07752
69306	808172	0.151685
69323	426061	1.53205
69366	447428	1.26464
69395	384360	1.00641
69404	402725	1.13587
69638	387887	1.06492
69638	812887	0.149127
69638	817887	0.146389
69638	822887	0.14379
69638	827887	0.141305
69658	373572	1.05967
69692	377614	0.988
70003	423619	1.16208
70368	444060	1.47777
70582	410897	1.03303
71270	408726	1.19172
71272	391732	1.23584
72002	406232	1.20574
72193	372745	1.56154
72270	443570	1.73776
72655	389263	1.11467
72752	829018	0.142118
72833	385642	1.13186
73023	372530	1.5569
73115	811221	0.151646
73122	379046	1.23543
73191	375793	1.05955
73352	451576	1.60818
73374	409303	1.21303
73513	373437	1.53726
73546	423866	1.22233
73901	390787	1.17975
73959	825372	0.144658
73968	815387	0.150186
73968	820387	0.147257
74192	406120	1.09963
74370	387115	1.22336
74386	453366	1.4105
74505	421002	1.18233
75232	388714	1.19848
75648	385863	1.40383
76009	454863	1.74889
76633	422270	1.91123
76751	814219	0.151997
76870	454736	1.79646
76892	826003	0.146202
77316	386850	1.20245
77317	456124	1.63581
77450	405080	1.89509
77564	423488	2.31058
77572	384642	1.74757
77889	604879	0.41855
78102	818059	0.151116
78135	822696	0.148606
78263	407073	1.19977
78364	417802	1.79895
78848	607888	0.41411
78888	612877	0.4008
78925	617877	0.38485
78962	622877	0.37045
78998	627877	0.35958
79035	632877	0.34762
79072	637876	0.34251
79109	642876	0.33282
79321	415037	1.16054
79422	646729	0.32526
79823	385182	2.1599
80174	459217	1.71856
80224	386935	2.58081
81416	607184	0.42503
81430	820584	0.150851
81712	418342	1.72095
81956	389204	3.05035
82009	407225	1.2625
82069	380169	2.1708
82596	610440	0.4175
82606	460578	2.28929
82629	415451	1.29347
82629	615387	0.40342
82629	620387	0.38667
82629	625387	0.37395
82629	630387	0.36154
82629	635387	0.35142
82629	640387	0.34573
82629	645387	0.33567
82824	386021	3.12403
82936	412969	2.0554
83035	380362	2.06796
83368	649297	0.32953
83539	375887	2.06044
83621	409942	1.67098
83756	429761	2.2504
84065	380454	2.24341
84284	464199	1.75586
84771	376904	2.33407
85086	381485	2.44143
85096	387263	2.85671
85119	382501	2.05941
85172	374573	1.89794
85297	409278	1.52496
85515	411854	1.33145
85651	463642	1.95248
85671	609912	0.42856
85722	414179	1.28969
85749	416067	1.77467
86249	377843	2.41159
86826	466610	1.73793
86872	613020	0.42331
86959	617887	0.40814
86959	622887	0.3925
86959	627887	0.37908
86959	632887	0.36706
86959	637887	0.35764
86959	642887	0.35091
86959	647887	0.33732
87227	375381	1.95119
87241	428475	2.20555
87576	651972	0.33122
87989	470022	1.20868
88001	413658	1.36698
88422	375411	2.05776
88620	471247	1.43711
89026	471234	1.80574
89926	612641	0.43573
90514	428198	2.47702
90925	413629	1.52811
91120	615628	0.42758
91248	427474	2.09458
91289	620387	0.41304
91289	625387	0.39743
91289	630387	0.38395
91289	635387	0.37103
91289	640387	0.36507
91289	645387	0.35493
91289	650387	0.34195
91542	414394	2.17237
91600	476170	1.80548
91791	654648	0.33391
91893	411815	2.03153
93125	479472	1.8966
93408	420452	2.44985
94181	615369	0.43958
94947	479328	2.12259
95085	421220	2.30687
95279	427268	2.28357
95354	618263	0.43152
95419	412093	2.32692
95619	622887	0.41791
95619	627887	0.40054
95619	632887	0.38721
95619	637887	0.3776
95619	642887	0.37099
95619	647887	0.35715
95619	652887	0.34456
95624	418795	2.49318
95963	413478	3.70733
96009	657325	0.3362
96057	482684	1.96422
96680	486288	1.96162
96950	413441	4.2942
97304	519001	0.96959
97429	458809	1.92777
98163	458872	1.90649
98281	481759	2.44179
98345	522746	0.9145
98362	492736	1.81826
98459	532892	0.77301
99106	414063	4.80399
99225	485249	3.25948
99413	412418	4.16412
99591	620913	0.43438
99843	490439	2.35219
99949	625387	0.41984
99949	630387	0.40597
99949	635387	0.39412
99949	640387	0.38481
99949	645387	0.37147
99949	650387	0.36008
99949	655387	0.34515
99995	520553	0.97512
100229	660001	0.33796
100356	535342	0.76223
100400	494650	2.437
100439	530468	0.82393
100457	525309	0.89484
100615	413726	4.30554
100682	540289	0.73847
100955	545306	0.70769
101169	550305	0.72334
101225	501542	2.20434
101388	662904	0.33206
101466	555040	0.69975
101554	487860	2.63589
101918	504914	1.68489
102152	559866	0.67613
102503	414087	3.85188
102522	493475	3.15815
102557	510269	1.58737
102818	519199	1.04599
102907	496015	2.85658
103025	523031	0.96966
103196	503706	3.01517
103379	528040	0.88634
103734	507851	2.48686
103828	623564	0.43725
