name         x-coord y-coord       conc.    dry dep.    wet dep.    tot.dep.       conc.
                                     NH3         NHx         NHx         NHx         NH4
                   m       m  ug/m3        mol/ha/y    mol/ha/y    mol/ha/y        ug/m3
166           184606  371213  0.3788E+01  0.1923E+03  0.8523E+02  0.2775E+03  0.2899E+00
166           184792  371213  0.3717E+01  0.1887E+03  0.8482E+02  0.2735E+03  0.2897E+00
493           184792  371213  0.3717E+01  0.1887E+03  0.8482E+02  0.2735E+03  0.2897E+00
493           184978  371213  0.3652E+01  0.1856E+03  0.8443E+02  0.2700E+03  0.2895E+00
535           184978  371213  0.3652E+01  0.1856E+03  0.8443E+02  0.2700E+03  0.2895E+00
493           185165  371213  0.3403E+01  0.2232E+03  0.8460E+02  0.3078E+03  0.2853E+00
493           185351  371213  0.3365E+01  0.2202E+03  0.8439E+02  0.3046E+03  0.2844E+00
166           183210  371267  0.4657E+01  0.2305E+03  0.8873E+02  0.3193E+03  0.2857E+00
166           183396  371267  0.4506E+01  0.2231E+03  0.8840E+02  0.3115E+03  0.2845E+00
166           183582  371267  0.4368E+01  0.2164E+03  0.8753E+02  0.3040E+03  0.2839E+00
166           183769  371267  0.4243E+01  0.2104E+03  0.8697E+02  0.2974E+03  0.2836E+00
166           183955  371267  0.4166E+01  0.2060E+03  0.8683E+02  0.2928E+03  0.2858E+00
220           183955  371267  0.4166E+01  0.2060E+03  0.8683E+02  0.2928E+03  0.2858E+00
166           184141  371267  0.4012E+01  0.2031E+03  0.8651E+02  0.2896E+03  0.2918E+00
166           184327  371267  0.3909E+01  0.1981E+03  0.8600E+02  0.2841E+03  0.2907E+00
167           184327  371267  0.3909E+01  0.1981E+03  0.8600E+02  0.2841E+03  0.2907E+00
166           184513  371267  0.3821E+01  0.1939E+03  0.8549E+02  0.2794E+03  0.2906E+00
535           184513  371267  0.3821E+01  0.1939E+03  0.8549E+02  0.2794E+03  0.2906E+00
166           184699  371267  0.3743E+01  0.1900E+03  0.8506E+02  0.2751E+03  0.2903E+00
535           184699  371267  0.3743E+01  0.1900E+03  0.8506E+02  0.2751E+03  0.2903E+00
493           184885  371267  0.3677E+01  0.1869E+03  0.8470E+02  0.2716E+03  0.2902E+00
535           184885  371267  0.3677E+01  0.1869E+03  0.8470E+02  0.2716E+03  0.2902E+00
493           185071  371267  0.3418E+01  0.2244E+03  0.8476E+02  0.3091E+03  0.2857E+00
493           185258  371267  0.3375E+01  0.2212E+03  0.8449E+02  0.3056E+03  0.2849E+00
166           183117  371321  0.4723E+01  0.2338E+03  0.8904E+02  0.3228E+03  0.2861E+00
166           183303  371321  0.4558E+01  0.2257E+03  0.8829E+02  0.3140E+03  0.2849E+00
166           183489  371321  0.4418E+01  0.2189E+03  0.8804E+02  0.3070E+03  0.2843E+00
166           183676  371321  0.4290E+01  0.2128E+03  0.8731E+02  0.3001E+03  0.2841E+00
166           183862  371321  0.4172E+01  0.2071E+03  0.8657E+02  0.2937E+03  0.2839E+00
166           184048  371321  0.4053E+01  0.2049E+03  0.8679E+02  0.2917E+03  0.2919E+00
220           184048  371321  0.4053E+01  0.2049E+03  0.8679E+02  0.2917E+03  0.2919E+00
166           184234  371321  0.3948E+01  0.1999E+03  0.8619E+02  0.2861E+03  0.2919E+00
166           184420  371321  0.3855E+01  0.1954E+03  0.8579E+02  0.2812E+03  0.2911E+00
535           184420  371321  0.3855E+01  0.1954E+03  0.8579E+02  0.2812E+03  0.2911E+00
166           184606  371321  0.3773E+01  0.1915E+03  0.8531E+02  0.2768E+03  0.2905E+00
535           184606  371321  0.3773E+01  0.1915E+03  0.8531E+02  0.2768E+03  0.2905E+00
166           184792  371321  0.3704E+01  0.1881E+03  0.8488E+02  0.2730E+03  0.2902E+00
493           184792  371321  0.3704E+01  0.1881E+03  0.8488E+02  0.2730E+03  0.2902E+00
535           184792  371321  0.3704E+01  0.1881E+03  0.8488E+02  0.2730E+03  0.2902E+00
493           184978  371321  0.3638E+01  0.1848E+03  0.8439E+02  0.2692E+03  0.2901E+00
535           184978  371321  0.3638E+01  0.1848E+03  0.8439E+02  0.2692E+03  0.2901E+00
493           185165  371321  0.3384E+01  0.2219E+03  0.8451E+02  0.3064E+03  0.2856E+00
493           185351  371321  0.3350E+01  0.2193E+03  0.8433E+02  0.3036E+03  0.2848E+00
166           183210  371375  0.4619E+01  0.2287E+03  0.8849E+02  0.3172E+03  0.2860E+00
166           183396  371375  0.4473E+01  0.2217E+03  0.8812E+02  0.3098E+03  0.2852E+00
166           183582  371375  0.4337E+01  0.2151E+03  0.8745E+02  0.3026E+03  0.2847E+00
166           183769  371375  0.4217E+01  0.2093E+03  0.8688E+02  0.2962E+03  0.2840E+00
166           183955  371375  0.4140E+01  0.2046E+03  0.8676E+02  0.2914E+03  0.2864E+00
220           183955  371375  0.4140E+01  0.2046E+03  0.8676E+02  0.2914E+03  0.2864E+00
166           184141  371375  0.3989E+01  0.2019E+03  0.8647E+02  0.2884E+03  0.2923E+00
166           184327  371375  0.3891E+01  0.1972E+03  0.8604E+02  0.2833E+03  0.2914E+00
166           184513  371375  0.3802E+01  0.1929E+03  0.8561E+02  0.2785E+03  0.2912E+00
535           184513  371375  0.3802E+01  0.1929E+03  0.8561E+02  0.2785E+03  0.2912E+00
166           184699  371375  0.3729E+01  0.1894E+03  0.8512E+02  0.2745E+03  0.2909E+00
535           184699  371375  0.3729E+01  0.1894E+03  0.8512E+02  0.2745E+03  0.2909E+00
493           184885  371375  0.3660E+01  0.1860E+03  0.8469E+02  0.2707E+03  0.2905E+00
535           184885  371375  0.3660E+01  0.1860E+03  0.8469E+02  0.2707E+03  0.2905E+00
493           185071  371375  0.3403E+01  0.2234E+03  0.8476E+02  0.3081E+03  0.2860E+00
493           185258  371375  0.3358E+01  0.2200E+03  0.8445E+02  0.3045E+03  0.2856E+00
493           185444  371375  0.3325E+01  0.2174E+03  0.8429E+02  0.3017E+03  0.2851E+00
166           183117  371428  0.4697E+01  0.2326E+03  0.8895E+02  0.3215E+03  0.2864E+00
166           183303  371428  0.4521E+01  0.2241E+03  0.8818E+02  0.3122E+03  0.2858E+00
166           183489  371428  0.4386E+01  0.2175E+03  0.8778E+02  0.3053E+03  0.2849E+00
166           183676  371428  0.4259E+01  0.2113E+03  0.8703E+02  0.2983E+03  0.2848E+00
166           183862  371428  0.4145E+01  0.2059E+03  0.8659E+02  0.2924E+03  0.2840E+00
166           184048  371428  0.4031E+01  0.2039E+03  0.8680E+02  0.2907E+03  0.2926E+00
220           184048  371428  0.4031E+01  0.2039E+03  0.8680E+02  0.2907E+03  0.2926E+00
166           184234  371428  0.3925E+01  0.1989E+03  0.8620E+02  0.2851E+03  0.2924E+00
166           184420  371428  0.3835E+01  0.1944E+03  0.8578E+02  0.2802E+03  0.2917E+00
