name         x-coord y-coord       conc.    dry dep.    wet dep.    tot.dep.       conc.
                                     NH3         NHx         NHx         NHx         NH4
                   m       m  ug/m3        mol/ha/y    mol/ha/y    mol/ha/y        ug/m3
162            18195  407429  0.1747E-02  0.3884E-03  0.1493E+00  0.1497E+00  0.1641E-02
162            17677  402887  0.1720E-02  0.2099E-01  0.1479E+00  0.1689E+00  0.1612E-02
162            17675  397888  0.1750E-02  0.4657E-01  0.1443E+00  0.1908E+00  0.1508E-02
159            17107  392827  0.1709E-02  0.6840E-01  0.1467E+00  0.2151E+00  0.1518E-02
162            17677  395108  0.1740E-02  0.5619E-01  0.1457E+00  0.2019E+00  0.1505E-02
169            19331  392307  0.1738E-02  0.7678E-01  0.1487E+00  0.2255E+00  0.1530E-02
159            16397  388266  0.1656E-02  0.7528E-01  0.1450E+00  0.2203E+00  0.1518E-02
169            18544  387630  0.1706E-02  0.8463E-01  0.1483E+00  0.2330E+00  0.1539E-02
159            15584  383578  0.1605E-02  0.8874E-01  0.1434E+00  0.2321E+00  0.1514E-02
169            17869  382823  0.1650E-02  0.9410E-01  0.1459E+00  0.2400E+00  0.1527E-02
169            17475  379724  0.1563E-02  0.1827E+00  0.1466E+00  0.3293E+00  0.1540E-02
188            15028  377977  0.1509E-02  0.2759E+00  0.1469E+00  0.4228E+00  0.1540E-02
190            22365  834942  0.4230E-04  0.7866E-02  0.4629E-01  0.5416E-01  0.3664E-03
190            22007  830387  0.4438E-04  0.8124E-02  0.4714E-01  0.5526E-01  0.3753E-03
190            22007  825387  0.4668E-04  0.8431E-02  0.4825E-01  0.5668E-01  0.3871E-03
190            22007  820387  0.4926E-04  0.8777E-02  0.4945E-01  0.5822E-01  0.4001E-03
190            22007  815387  0.5176E-04  0.9119E-02  0.5059E-01  0.5971E-01  0.4133E-03
190            22007  810387  0.5490E-04  0.9516E-02  0.5180E-01  0.6132E-01  0.4275E-03
190            22007  805387  0.5821E-04  0.9926E-02  0.5303E-01  0.6295E-01  0.4413E-03
190            22007  800387  0.6121E-04  0.1034E-01  0.5427E-01  0.6461E-01  0.4572E-03
190            22007  795387  0.6471E-04  0.1080E-01  0.5555E-01  0.6636E-01  0.4743E-03
190            22007  790387  0.6961E-04  0.1118E-01  0.5837E-01  0.6955E-01  0.4970E-03
190            22007  785387  0.7393E-04  0.1173E-01  0.5981E-01  0.7154E-01  0.5160E-03
190            22007  780387  0.7820E-04  0.1231E-01  0.6120E-01  0.7350E-01  0.5352E-03
190            22007  775387  0.8296E-04  0.1292E-01  0.6265E-01  0.7557E-01  0.5551E-03
190            22007  770387  0.8832E-04  0.1363E-01  0.6420E-01  0.7782E-01  0.5778E-03
190            22007  765387  0.9417E-04  0.1439E-01  0.6576E-01  0.8015E-01  0.6020E-03
190            22007  760387  0.1003E-03  0.1516E-01  0.6732E-01  0.8247E-01  0.6244E-03
190            21473  755873  0.1061E-03  0.1582E-01  0.6855E-01  0.8438E-01  0.6431E-03
190            20530  752740  0.1097E-03  0.1625E-01  0.6926E-01  0.8552E-01  0.6564E-03
191            19809  700455  0.2165E-03  0.2789E-01  0.8971E-01  0.1176E+00  0.1004E-02
191            19696  695445  0.2330E-03  0.2967E-01  0.9157E-01  0.1212E+00  0.1052E-02
191            19583  690434  0.2512E-03  0.3149E-01  0.9400E-01  0.1255E+00  0.1104E-02
191            19470  685422  0.2704E-03  0.3361E-01  0.9618E-01  0.1298E+00  0.1166E-02
191            19357  680408  0.2928E-03  0.3593E-01  0.9890E-01  0.1348E+00  0.1230E-02
191            19271  675398  0.3178E-03  0.3850E-01  0.1013E+00  0.1398E+00  0.1299E-02
191            19186  670392  0.4066E-03 -0.5294E+00  0.9895E-01 -0.4305E+00  0.1278E-02
162            23263  414250  0.1873E-02 -0.2080E-01  0.1558E+00  0.1350E+00  0.1700E-02
162            22028  410359  0.1832E-02 -0.1809E-02  0.1531E+00  0.1513E+00  0.1673E-02
