name         x-coord y-coord       conc.    dry dep.    wet dep.    tot.dep.       conc.       conc.
                                     NOx         NOy         NOy         NOy    NO3+HNO3         NO3
                   m       m  ug/m3 NO2    mol/ha/y    mol/ha/y    mol/ha/y        ug/m3       ug/m3
208           134828  462497  0.7832E-01  0.9710E+00  0.5994E+00  0.1570E+01  0.8058E-02  0.6375E-02
209           134630  462370  0.7912E-01  0.9762E+00  0.5996E+00  0.1576E+01  0.8125E-02  0.6428E-02
99            136346  434545  0.7619E-01  0.9985E+00  0.6544E+00  0.1653E+01  0.7271E-02  0.6019E-02
99            133803  431091  0.8319E-01  0.1030E+01  0.6519E+00  0.1681E+01  0.7620E-02  0.6349E-02
100           132660  425165  0.7675E-01  0.7831E+00  0.7088E+00  0.1492E+01  0.7135E-02  0.5879E-02
102           135089  408741  0.6415E-01  0.1285E+01  0.5079E+00  0.1793E+01  0.7109E-02  0.5630E-02
102           134715  406259  0.6114E-01  0.1314E+01  0.4914E+00  0.1805E+01  0.7005E-02  0.5453E-02
81            135315  387917  0.5008E-01  0.9132E+00  0.3845E+00  0.1298E+01  0.7019E-02  0.5853E-02
81            135181  386275  0.4715E-01  0.8143E+00  0.3879E+00  0.1202E+01  0.6747E-02  0.5568E-02
192           139319  687311  0.1108E-01  0.1121E+00  0.1440E+00  0.2561E+00  0.2603E-02  0.5206E-03
192           138920  682887  0.1144E-01  0.1161E+00  0.1468E+00  0.2629E+00  0.2686E-02  0.5372E-03
192           138920  677887  0.1190E-01  0.1222E+00  0.1510E+00  0.2732E+00  0.2835E-02  0.5670E-03
192           138920  672887  0.1250E-01  0.1187E+00  0.1562E+00  0.2750E+00  0.2971E-02  0.5942E-03
192           138920  667887  0.1281E-01  0.1240E+00  0.1585E+00  0.2825E+00  0.3044E-02  0.6087E-03
192           138920  662887  0.1330E-01  0.1293E+00  0.1625E+00  0.2917E+00  0.3159E-02  0.6319E-03
192           138920  657887  0.1381E-01  0.1349E+00  0.1637E+00  0.2986E+00  0.3293E-02  0.6586E-03
192           138920  652887  0.1446E-01  0.1422E+00  0.1696E+00  0.3118E+00  0.3454E-02  0.6908E-03
192           138829  648025  0.1503E-01  0.1485E+00  0.1741E+00  0.3227E+00  0.3586E-02  0.7171E-03
192           137628  644926  0.1540E-01  0.1529E+00  0.1767E+00  0.3297E+00  0.3679E-02  0.7358E-03
119           139087  602560  0.2521E-01  0.2343E+00  0.2316E+00  0.4658E+00  0.5559E-02  0.2568E-02
50            141046  597808  0.2839E-01  0.4265E+00  0.2420E+00  0.6685E+00  0.5732E-02  0.2507E-02
119           138489  598247  0.2685E-01  0.2471E+00  0.2397E+00  0.4868E+00  0.5817E-02  0.2739E-02
202           139818  596255  0.2754E-01  0.2578E+00  0.2443E+00  0.5020E+00  0.5951E-02  0.2789E-02
119           137472  595133  0.2817E-01  0.2562E+00  0.2390E+00  0.4952E+00  0.5994E-02  0.2902E-02
202           138931  592870  0.2896E-01  0.2616E+00  0.2473E+00  0.5089E+00  0.6137E-02  0.3081E-02
202           138920  587887  0.3140E-01  0.2795E+00  0.2583E+00  0.5378E+00  0.6495E-02  0.3364E-02
202           138920  582887  0.3308E-01  0.2889E+00  0.2680E+00  0.5569E+00  0.6538E-02  0.3495E-02
202           138920  577887  0.3530E-01  0.3005E+00  0.2793E+00  0.5798E+00  0.6709E-02  0.3697E-02
202           138920  572887  0.3787E-01  0.3142E+00  0.2915E+00  0.6057E+00  0.6891E-02  0.3914E-02
202           138920  567887  0.4067E-01  0.3297E+00  0.2921E+00  0.6218E+00  0.7080E-02  0.4130E-02
202           138920  562887  0.4361E-01  0.3464E+00  0.3048E+00  0.6512E+00  0.7230E-02  0.4316E-02
74            140286  556432  0.4724E-01  0.3705E+00  0.3254E+00  0.6960E+00  0.7319E-02  0.4557E-02
202           138658  558166  0.4688E-01  0.3634E+00  0.3177E+00  0.6811E+00  0.7349E-02  0.4463E-02
74            138971  552818  0.5349E-01  0.3994E+00  0.3463E+00  0.7456E+00  0.7562E-02  0.4686E-02
202           137478  554937  0.5207E-01  0.4110E+00  0.3376E+00  0.7486E+00  0.7452E-02  0.4701E-02
74            138920  547887  0.5715E-01  0.4166E+00  0.3714E+00  0.7880E+00  0.7630E-02  0.4814E-02
74            138920  542887  0.6256E-01  0.4445E+00  0.3939E+00  0.8384E+00  0.7926E-02  0.5137E-02
74            138952  537886  0.6763E-01  0.4679E+00  0.4141E+00  0.8820E+00  0.8034E-02  0.5357E-02
74            138955  532903  0.7606E-01  0.5118E+00  0.4926E+00  0.1004E+01  0.7965E-02  0.5475E-02
74            139375  529203  0.8069E-01  0.5341E+00  0.5227E+00  0.1057E+01  0.8210E-02  0.5777E-02
108           140240  515755  0.7852E-01  0.5779E+00  0.6435E+00  0.1221E+01  0.8118E-02  0.5905E-02
108           138947  512788  0.8180E-01  0.5512E+00  0.6713E+00  0.1222E+01  0.8343E-02  0.5815E-02
108           138920  507887  0.8640E-01  0.5805E+00  0.6965E+00  0.1277E+01  0.8562E-02  0.5924E-02
108           138920  502887  0.9169E-01  0.6135E+00  0.7499E+00  0.1363E+01  0.8838E-02  0.6166E-02
108           138975  497917  0.9184E-01  0.6083E+00  0.7889E+00  0.1397E+01  0.8761E-02  0.6214E-02
108           138914  492898  0.8814E-01  0.5801E+00  0.7849E+00  0.1365E+01  0.8467E-02  0.6026E-02
108           137630  488697  0.8795E-01  0.7717E+00  0.7640E+00  0.1536E+01  0.8232E-02  0.5996E-02
54            140331  480398  0.7727E-01  0.5092E+00  0.6438E+00  0.1153E+01  0.8281E-02  0.6256E-02
108           137433  483556  0.8435E-01  0.6684E+00  0.7142E+00  0.1383E+01  0.8170E-02  0.6146E-02
109           136774  482758  0.8774E-01  0.9419E+00  0.7131E+00  0.1655E+01  0.8276E-02  0.6376E-02
54            140400  479605  0.7762E-01  0.8117E+00  0.6320E+00  0.1444E+01  0.8225E-02  0.6516E-02
113           138183  476898  0.8199E-01  0.1116E+01  0.5929E+00  0.1709E+01  0.8357E-02  0.6566E-02
114           137266  477906  0.8072E-01  0.1189E+01  0.6467E+00  0.1835E+01  0.8191E-02  0.6205E-02
208           136819  467963  0.7734E-01  0.9984E+00  0.5795E+00  0.1578E+01  0.8265E-02  0.6762E-02
209           137194  466456  0.7444E-01  0.9127E+00  0.5744E+00  0.1487E+01  0.7964E-02  0.6547E-02
208           136239  462839  0.7766E-01  0.1008E+01  0.5951E+00  0.1603E+01  0.8124E-02  0.6674E-02
209           137188  464254  0.7461E-01  0.8641E+00  0.5795E+00  0.1444E+01  0.8005E-02  0.6598E-02
99            137777  436847  0.7420E-01  0.8796E+00  0.6327E+00  0.1512E+01  0.7214E-02  0.6000E-02
99            136660  432666  0.7889E-01  0.9864E+00  0.6269E+00  0.1613E+01  0.7432E-02  0.6136E-02
160           140490  410654  0.5803E-01  0.7752E+00  0.5034E+00  0.1279E+01  0.6956E-02  0.5768E-02
102           138704  407161  0.5708E-01  0.9416E+00  0.4726E+00  0.1414E+01  0.6878E-02  0.5506E-02
102           138701  403836  0.5552E-01  0.8069E+00  0.4478E+00  0.1255E+01  0.6764E-02  0.5613E-02
79            139611  396442  0.5175E-01  0.1037E+01  0.4086E+00  0.1446E+01  0.7017E-02  0.5641E-02
79            138519  395379  0.5122E-01  0.9368E+00  0.4125E+00  0.1349E+01  0.7044E-02  0.5722E-02
81            140503  390674  0.4680E-01  0.5786E+00  0.3990E+00  0.9776E+00  0.6793E-02  0.5768E-02
81            140732  388367  0.4528E-01  0.5877E+00  0.3869E+00  0.9746E+00  0.6692E-02  0.5760E-02
81            139610  382224  0.4205E-01  0.8504E+00  0.3414E+00  0.1192E+01  0.6567E-02  0.5278E-02
81            138092  378968  0.4054E-01  0.5977E+00  0.3099E+00  0.9075E+00  0.6841E-02  0.5707E-02
192           143224  689923  0.1096E-01  0.1107E+00  0.1441E+00  0.2548E+00  0.2574E-02  0.5149E-03
192           142948  685391  0.1131E-01  0.1147E+00  0.1471E+00  0.2618E+00  0.2657E-02  0.5315E-03
192           142920  680392  0.1164E-01  0.1221E+00  0.1498E+00  0.2719E+00  0.2766E-02  0.5532E-03
192           142891  675393  0.1213E-01  0.1275E+00  0.1541E+00  0.2816E+00  0.2877E-02  0.5753E-03
192           142861  670394  0.1268E-01  0.1222E+00  0.1585E+00  0.2807E+00  0.2998E-02  0.5997E-03
192           142831  665394  0.1318E-01  0.1278E+00  0.1630E+00  0.2907E+00  0.3126E-02  0.6251E-03
192           142800  660394  0.1370E-01  0.1336E+00  0.1641E+00  0.2977E+00  0.3265E-02  0.6531E-03
192           142770  655394  0.1429E-01  0.1401E+00  0.1696E+00  0.3098E+00  0.3411E-02  0.6822E-03
192           142651  650571  0.1487E-01  0.1465E+00  0.1746E+00  0.3211E+00  0.3546E-02  0.7093E-03
192           141883  647655  0.1522E-01  0.1506E+00  0.1773E+00  0.3278E+00  0.3632E-02  0.7264E-03
119           143488  604903  0.2470E-01  0.2306E+00  0.2314E+00  0.4620E+00  0.5537E-02  0.2649E-02
49            143842  599001  0.2722E-01  0.6490E+00  0.2444E+00  0.8934E+00  0.5504E-02  0.2422E-02
50            143686  599806  0.2707E-01  0.6451E+00  0.2425E+00  0.8875E+00  0.5494E-02  0.2417E-02
119           142598  601484  0.2585E-01  0.2401E+00  0.2366E+00  0.4767E+00  0.5711E-02  0.2713E-02
50            142261  597301  0.2750E-01  0.4077E+00  0.2465E+00  0.6542E+00  0.5484E-02  0.2558E-02
202           143319  595085  0.2703E-01  0.2443E+00  0.2524E+00  0.4967E+00  0.5727E-02  0.3072E-02
202           143250  590387  0.2903E-01  0.2606E+00  0.2603E+00  0.5209E+00  0.6012E-02  0.3164E-02
202           143250  585387  0.3133E-01  0.2766E+00  0.2714E+00  0.5480E+00  0.6331E-02  0.3431E-02
202           143250  580387  0.3331E-01  0.2888E+00  0.2816E+00  0.5704E+00  0.6475E-02  0.3622E-02
202           143250  575387  0.3547E-01  0.3013E+00  0.2919E+00  0.5933E+00  0.6634E-02  0.3832E-02
202           143250  570387  0.3810E-01  0.3159E+00  0.3021E+00  0.6180E+00  0.6859E-02  0.4082E-02
202           143250  565387  0.4108E-01  0.3334E+00  0.3037E+00  0.6372E+00  0.7088E-02  0.4316E-02
74            144230  559284  0.4514E-01  0.3569E+00  0.3200E+00  0.6769E+00  0.7407E-02  0.4643E-02
202           142705  561044  0.4378E-01  0.3484E+00  0.3152E+00  0.6635E+00  0.7235E-02  0.4440E-02
74            143250  555387  0.4809E-01  0.3728E+00  0.3286E+00  0.7015E+00  0.7538E-02  0.4714E-02
74            143250  550387  0.5450E-01  0.4088E+00  0.3610E+00  0.7698E+00  0.7691E-02  0.4862E-02
74            143250  545387  0.5877E-01  0.4311E+00  0.3801E+00  0.8113E+00  0.7907E-02  0.5059E-02
74            143250  540387  0.6377E-01  0.4576E+00  0.4034E+00  0.8609E+00  0.8203E-02  0.5335E-02
74            143250  535387  0.6889E-01  0.4888E+00  0.4233E+00  0.9121E+00  0.8274E-02  0.5477E-02
74            143221  531043  0.7601E-01  0.5176E+00  0.4984E+00  0.1016E+01  0.8094E-02  0.5499E-02
108           145162  519592  0.7069E-01  0.4858E+00  0.5803E+00  0.1066E+01  0.8011E-02  0.5706E-02
108           143349  515229  0.7572E-01  0.5178E+00  0.6260E+00  0.1144E+01  0.8315E-02  0.5766E-02
108           143250  510387  0.7847E-01  0.5385E+00  0.6502E+00  0.1189E+01  0.8504E-02  0.5777E-02
108           143250  505387  0.8155E-01  0.5591E+00  0.6905E+00  0.1250E+01  0.8691E-02  0.5919E-02
108           143250  500387  0.8246E-01  0.5629E+00  0.7237E+00  0.1287E+01  0.8744E-02  0.6024E-02
108           143241  495404  0.7935E-01  0.5362E+00  0.7237E+00  0.1260E+01  0.8252E-02  0.5779E-02
96            142831  491155  0.8100E-01  0.1047E+01  0.7133E+00  0.1760E+01  0.8130E-02  0.5688E-02
108           142172  492198  0.8051E-01  0.5483E+00  0.7242E+00  0.1272E+01  0.8238E-02  0.5839E-02
54            142589  480386  0.7434E-01  0.6471E+00  0.6205E+00  0.1268E+01  0.8085E-02  0.6021E-02
196           145510  425789  0.5984E-01  0.5752E+00  0.5796E+00  0.1155E+01  0.6644E-02  0.5504E-02
102           141908  408215  0.5852E-01  0.9393E+00  0.4691E+00  0.1408E+01  0.7004E-02  0.5590E-02
160           143799  410597  0.5615E-01  0.6939E+00  0.4953E+00  0.1189E+01  0.6912E-02  0.5890E-02
102           141968  406661  0.5572E-01  0.8458E+00  0.4545E+00  0.1300E+01  0.6870E-02  0.5678E-02
79            143981  398794  0.4707E-01  0.7545E+00  0.4114E+00  0.1166E+01  0.6679E-02  0.5374E-02
80            145016  399016  0.4667E-01  0.8319E+00  0.4051E+00  0.1237E+01  0.6679E-02  0.5401E-02
102           141554  402199  0.5103E-01  0.6558E+00  0.4153E+00  0.1071E+01  0.6628E-02  0.5529E-02
79            143008  396804  0.4550E-01  0.7600E+00  0.4084E+00  0.1168E+01  0.6558E-02  0.5387E-02
80            145359  396588  0.4397E-01  0.7112E+00  0.3966E+00  0.1108E+01  0.6485E-02  0.5418E-02
81            140458  390426  0.4667E-01  0.5769E+00  0.3981E+00  0.9750E+00  0.6779E-02  0.5756E-02
81            144376  383964  0.4061E-01  0.5104E+00  0.3091E+00  0.8195E+00  0.6793E-02  0.5740E-02
81            142722  381788  0.3979E-01  0.6569E+00  0.3136E+00  0.9705E+00  0.6821E-02  0.5720E-02
81            144559  376781  0.3613E-01  0.5027E+00  0.2927E+00  0.7955E+00  0.6602E-02  0.5769E-02
192           144869  692795  0.1080E-01  0.1088E+00  0.1432E+00  0.2520E+00  0.2531E-02  0.5063E-03
192           144829  687892  0.1100E-01  0.1141E+00  0.1443E+00  0.2584E+00  0.2575E-02  0.5150E-03
192           144789  682890  0.1144E-01  0.1190E+00  0.1482E+00  0.2672E+00  0.2677E-02  0.5353E-03
192           144748  677889  0.1192E-01  0.1252E+00  0.1529E+00  0.2782E+00  0.2830E-02  0.5660E-03
192           144708  672887  0.1245E-01  0.1201E+00  0.1575E+00  0.2775E+00  0.2952E-02  0.5903E-03
119           149007  610474  0.2211E-01  0.2103E+00  0.2272E+00  0.4375E+00  0.5012E-02  0.2381E-02
119           147862  607502  0.2304E-01  0.2173E+00  0.2320E+00  0.4493E+00  0.5169E-02  0.2514E-02
49            149212  601158  0.2663E-01  0.5706E+00  0.2422E+00  0.8127E+00  0.5622E-02  0.3087E-02
50            147844  601391  0.2628E-01  0.3753E+00  0.2429E+00  0.6182E+00  0.5405E-02  0.2692E-02
119           147413  603568  0.2423E-01  0.2249E+00  0.2385E+00  0.4634E+00  0.5353E-02  0.2743E-02
49            145594  598994  0.2739E-01  0.4378E+00  0.2456E+00  0.6834E+00  0.5785E-02  0.3841E-02
50            146255  599928  0.2654E-01  0.3661E+00  0.2442E+00  0.6102E+00  0.5589E-02  0.3666E-02
202           147754  597075  0.2629E-01  0.2381E+00  0.2501E+00  0.4882E+00  0.5684E-02  0.3309E-02
202           147581  592887  0.2785E-01  0.2545E+00  0.2590E+00  0.5135E+00  0.5885E-02  0.3173E-02
202           147581  587887  0.3000E-01  0.2700E+00  0.2664E+00  0.5364E+00  0.6195E-02  0.3428E-02
202           147581  582887  0.3241E-01  0.2861E+00  0.2783E+00  0.5644E+00  0.6522E-02  0.3734E-02
202           147581  577887  0.3458E-01  0.2982E+00  0.2893E+00  0.5875E+00  0.6720E-02  0.3992E-02
202           147581  572887  0.3710E-01  0.3124E+00  0.3009E+00  0.6133E+00  0.6937E-02  0.4246E-02
202           147581  567887  0.3960E-01  0.3273E+00  0.2988E+00  0.6261E+00  0.7121E-02  0.4454E-02
74            148182  562148  0.4314E-01  0.3479E+00  0.3133E+00  0.6612E+00  0.7448E-02  0.4792E-02
202           146733  563922  0.4207E-01  0.3411E+00  0.3084E+00  0.6495E+00  0.7304E-02  0.4618E-02
74            147581  557887  0.4576E-01  0.3630E+00  0.3250E+00  0.6880E+00  0.7574E-02  0.4846E-02
74            147581  552887  0.4957E-01  0.3850E+00  0.3355E+00  0.7205E+00  0.7807E-02  0.5014E-02
74            147581  547887  0.5525E-01  0.4164E+00  0.3666E+00  0.7829E+00  0.7906E-02  0.5115E-02
74            147581  542887  0.6000E-01  0.4416E+00  0.3883E+00  0.8299E+00  0.8209E-02  0.5357E-02
74            147581  537887  0.6438E-01  0.4643E+00  0.4096E+00  0.8739E+00  0.8410E-02  0.5524E-02
74            147581  532887  0.6885E-01  0.4862E+00  0.4285E+00  0.9147E+00  0.8502E-02  0.5669E-02
74            148489  528408  0.7007E-01  0.4871E+00  0.4480E+00  0.9351E+00  0.8370E-02  0.5773E-02
74            149802  523028  0.7626E-01  0.5268E+00  0.5374E+00  0.1064E+01  0.8472E-02  0.5797E-02
108           147741  521423  0.6867E-01  0.4860E+00  0.5560E+00  0.1042E+01  0.7998E-02  0.5498E-02
108           147581  517887  0.7018E-01  0.4880E+00  0.5886E+00  0.1077E+01  0.8116E-02  0.5507E-02
108           147581  512887  0.7193E-01  0.5012E+00  0.6215E+00  0.1123E+01  0.8309E-02  0.5602E-02
108           147581  507887  0.7365E-01  0.5150E+00  0.6379E+00  0.1153E+01  0.8472E-02  0.5734E-02
108           147581  502887  0.7484E-01  0.5190E+00  0.6728E+00  0.1192E+01  0.8581E-02  0.5872E-02
108           147537  497955  0.7448E-01  0.5162E+00  0.6779E+00  0.1194E+01  0.8450E-02  0.5872E-02
124           148923  495770  0.7210E-01  0.5495E+00  0.6656E+00  0.1215E+01  0.8319E-02  0.5854E-02
108           146359  494707  0.7544E-01  0.5888E+00  0.6910E+00  0.1280E+01  0.8264E-02  0.5810E-02
124           148521  493656  0.7227E-01  0.7604E+00  0.6577E+00  0.1418E+01  0.8148E-02  0.5673E-02
54            149536  477876  0.6521E-01  0.4627E+00  0.5421E+00  0.1005E+01  0.8170E-02  0.6412E-02
196           147558  426175  0.5780E-01  0.6963E+00  0.5074E+00  0.1204E+01  0.6605E-02  0.5533E-02
195           148968  424681  0.5511E-01  0.6124E+00  0.4713E+00  0.1084E+01  0.6611E-02  0.5554E-02
196           148295  424642  0.5553E-01  0.6172E+00  0.4930E+00  0.1110E+01  0.6485E-02  0.5448E-02
160           146492  410863  0.5160E-01  0.6672E+00  0.4759E+00  0.1143E+01  0.6667E-02  0.5545E-02
160           148066  409776  0.4997E-01  0.6080E+00  0.4604E+00  0.1068E+01  0.6568E-02  0.5318E-02
79            147852  396164  0.4256E-01  0.6938E+00  0.3709E+00  0.1065E+01  0.6411E-02  0.5300E-02
80            146786  397789  0.4266E-01  0.4979E+00  0.3975E+00  0.8953E+00  0.6320E-02  0.5202E-02
80            146541  395200  0.4244E-01  0.7153E+00  0.3835E+00  0.1099E+01  0.6407E-02  0.5293E-02
81            146048  386785  0.4211E-01  0.5685E+00  0.3206E+00  0.8891E+00  0.6908E-02  0.5777E-02
81            147022  383075  0.3885E-01  0.5559E+00  0.3019E+00  0.8578E+00  0.6683E-02  0.5598E-02
81            147651  379380  0.3654E-01  0.5229E+00  0.2871E+00  0.8100E+00  0.6568E-02  0.5612E-02
119           152047  610036  0.2199E-01  0.2105E+00  0.2264E+00  0.4369E+00  0.4965E-02  0.2434E-02
49            152101  602954  0.2602E-01  0.5908E+00  0.2396E+00  0.8304E+00  0.5558E-02  0.3011E-02
50            152658  603149  0.2487E-01  0.2983E+00  0.2403E+00  0.5387E+00  0.5368E-02  0.2939E-02
119           151876  605494  0.2351E-01  0.2213E+00  0.2354E+00  0.4567E+00  0.5280E-02  0.2816E-02
49            151330  601841  0.2648E-01  0.4663E+00  0.2414E+00  0.7077E+00  0.5695E-02  0.3585E-02
50            151605  602125  0.2627E-01  0.5099E+00  0.2409E+00  0.7508E+00  0.5503E-02  0.2832E-02
119           150508  602873  0.2549E-01  0.3705E+00  0.2389E+00  0.6094E+00  0.5304E-02  0.2712E-02
202           152554  599163  0.2580E-01  0.2511E+00  0.2476E+00  0.4987E+00  0.5647E-02  0.3570E-02
202           151911  595387  0.2708E-01  0.2491E+00  0.2562E+00  0.5053E+00  0.5852E-02  0.3267E-02
202           151911  590387  0.2901E-01  0.2635E+00  0.2657E+00  0.5293E+00  0.6129E-02  0.3463E-02
202           151911  585387  0.3130E-01  0.2804E+00  0.2751E+00  0.5556E+00  0.6482E-02  0.3799E-02
202           151911  580387  0.3356E-01  0.2935E+00  0.2860E+00  0.5796E+00  0.6745E-02  0.4118E-02
202           151911  575387  0.3578E-01  0.3058E+00  0.2971E+00  0.6029E+00  0.6959E-02  0.4400E-02
202           151911  570387  0.3827E-01  0.3189E+00  0.3077E+00  0.6266E+00  0.7177E-02  0.4691E-02
74            151563  563782  0.4205E-01  0.3420E+00  0.3095E+00  0.6515E+00  0.7522E-02  0.5023E-02
75            153411  565193  0.4133E-01  0.3637E+00  0.3194E+00  0.6831E+00  0.7462E-02  0.5206E-02
202           151362  566568  0.4042E-01  0.3299E+00  0.3155E+00  0.6454E+00  0.7345E-02  0.4919E-02
74            151838  560387  0.4403E-01  0.3540E+00  0.3168E+00  0.6708E+00  0.7651E-02  0.5109E-02
75            154401  560379  0.4376E-01  0.3497E+00  0.3164E+00  0.6662E+00  0.7740E-02  0.5441E-02
74            151911  555387  0.4703E-01  0.3717E+00  0.3312E+00  0.7029E+00  0.7837E-02  0.5226E-02
74            151911  550387  0.5053E-01  0.3913E+00  0.3345E+00  0.7258E+00  0.8002E-02  0.5344E-02
74            151594  545552  0.5431E-01  0.4106E+00  0.3512E+00  0.7618E+00  0.8185E-02  0.5525E-02
74            151910  540385  0.6008E-01  0.4435E+00  0.3935E+00  0.8370E+00  0.8372E-02  0.5591E-02
74            151911  535387  0.6392E-01  0.4660E+00  0.4159E+00  0.8819E+00  0.8534E-02  0.5641E-02
74            151911  530387  0.6725E-01  0.4823E+00  0.4346E+00  0.9169E+00  0.8583E-02  0.5698E-02
74            151965  525400  0.6905E-01  0.4869E+00  0.4549E+00  0.9418E+00  0.8419E-02  0.5614E-02
74            152736  521744  0.7372E-01  0.5303E+00  0.5358E+00  0.1066E+01  0.8367E-02  0.5579E-02
108           151549  519793  0.6643E-01  0.4689E+00  0.5579E+00  0.1027E+01  0.7993E-02  0.5338E-02
108           151911  515387  0.7639E-01  0.5184E+00  0.5830E+00  0.1101E+01  0.8570E-02  0.5739E-02
108           151911  510387  0.6816E-01  0.4830E+00  0.6070E+00  0.1090E+01  0.8301E-02  0.5589E-02
108           151911  505387  0.6865E-01  0.4823E+00  0.6232E+00  0.1105E+01  0.8216E-02  0.5588E-02
108           151780  500571  0.6912E-01  0.4853E+00  0.6365E+00  0.1122E+01  0.8391E-02  0.5800E-02
124           153170  498576  0.6744E-01  0.7630E+00  0.6207E+00  0.1384E+01  0.8022E-02  0.5514E-02
108           150575  497479  0.7005E-01  0.5378E+00  0.6477E+00  0.1186E+01  0.8330E-02  0.5834E-02
124           151960  495310  0.6861E-01  0.6148E+00  0.6322E+00  0.1247E+01  0.8224E-02  0.5720E-02
124           151744  492305  0.6932E-01  0.1034E+01  0.6187E+00  0.1653E+01  0.8124E-02  0.5722E-02
54            150689  478559  0.6591E-01  0.7096E+00  0.5410E+00  0.1251E+01  0.8065E-02  0.6204E-02
54            151623  476717  0.6323E-01  0.4467E+00  0.5225E+00  0.9692E+00  0.8142E-02  0.6515E-02
84            153885  444359  0.6598E-01  0.9328E+00  0.5053E+00  0.1438E+01  0.7891E-02  0.6585E-02
195           153087  443043  0.6486E-01  0.7385E+00  0.5073E+00  0.1246E+01  0.7740E-02  0.6589E-02
195           152962  441950  0.6609E-01  0.7272E+00  0.5079E+00  0.1235E+01  0.7796E-02  0.6509E-02
195           152691  424621  0.5155E-01  0.4962E+00  0.4545E+00  0.9507E+00  0.6477E-02  0.5388E-02
196           150812  425734  0.5323E-01  0.4991E+00  0.4653E+00  0.9645E+00  0.6523E-02  0.5420E-02
160           149500  409952  0.4754E-01  0.5518E+00  0.4300E+00  0.9818E+00  0.6451E-02  0.5302E-02
81            150464  382976  0.3778E-01  0.7002E+00  0.2915E+00  0.9918E+00  0.6593E-02  0.5314E-02
81            150479  382678  0.3769E-01  0.6990E+00  0.2908E+00  0.9898E+00  0.6597E-02  0.5317E-02
93            153325  375133  0.3273E-01  0.5003E+00  0.2667E+00  0.7670E+00  0.6312E-02  0.5269E-02
93            152988  368540  0.3024E-01  0.3915E+00  0.2518E+00  0.6433E+00  0.6290E-02  0.5484E-02
93            152222  366396  0.2949E-01  0.4010E+00  0.2502E+00  0.6512E+00  0.6180E-02  0.5182E-02
119           156508  612130  0.2156E-01  0.2074E+00  0.2250E+00  0.4324E+00  0.4916E-02  0.2423E-02
119           156241  607887  0.2285E-01  0.2170E+00  0.2324E+00  0.4493E+00  0.5177E-02  0.2736E-02
50            155836  603311  0.2551E-01  0.3504E+00  0.2412E+00  0.5917E+00  0.5504E-02  0.3402E-02
119           155690  604785  0.2393E-01  0.2581E+00  0.2381E+00  0.4963E+00  0.5328E-02  0.2791E-02
202           156961  601870  0.2482E-01  0.2322E+00  0.2444E+00  0.4767E+00  0.5565E-02  0.3154E-02
202           156241  597887  0.2611E-01  0.2418E+00  0.2513E+00  0.4931E+00  0.5753E-02  0.3282E-02
202           156241  592887  0.2809E-01  0.2563E+00  0.2613E+00  0.5176E+00  0.6074E-02  0.3570E-02
202           156241  587887  0.3005E-01  0.2700E+00  0.2731E+00  0.5431E+00  0.6373E-02  0.3911E-02
202           156241  582887  0.3242E-01  0.2852E+00  0.2817E+00  0.5669E+00  0.6751E-02  0.4352E-02
202           155694  578136  0.3463E-01  0.2982E+00  0.2927E+00  0.5909E+00  0.6998E-02  0.4611E-02
202           155278  573004  0.3686E-01  0.3079E+00  0.3033E+00  0.6112E+00  0.7191E-02  0.4976E-02
75            154545  566314  0.4096E-01  0.3687E+00  0.3174E+00  0.6861E+00  0.7539E-02  0.5793E-02
202           154507  568906  0.3986E-01  0.3903E+00  0.3129E+00  0.7032E+00  0.7408E-02  0.5517E-02
74            154556  562232  0.4419E-01  0.4965E+00  0.3115E+00  0.8080E+00  0.7661E-02  0.5376E-02
75            155079  562641  0.4478E-01  0.5553E+00  0.3100E+00  0.8653E+00  0.7879E-02  0.5674E-02
74            154178  557260  0.4561E-01  0.3604E+00  0.3260E+00  0.6864E+00  0.7807E-02  0.5473E-02
75            155364  558145  0.4482E-01  0.3534E+00  0.3230E+00  0.6764E+00  0.7824E-02  0.5660E-02
74            154966  552789  0.4821E-01  0.3766E+00  0.3371E+00  0.7137E+00  0.8001E-02  0.5571E-02
75            156323  553219  0.4865E-01  0.4665E+00  0.3365E+00  0.8029E+00  0.8026E-02  0.5873E-02
74            155105  548138  0.5126E-01  0.3891E+00  0.3399E+00  0.7290E+00  0.8212E-02  0.5973E-02
74            154899  541356  0.5592E-01  0.4158E+00  0.3609E+00  0.7767E+00  0.8324E-02  0.5914E-02
127           158238  544000  0.5405E-01  0.5526E+00  0.3479E+00  0.9006E+00  0.8446E-02  0.6890E-02
74            156237  537878  0.5943E-01  0.4425E+00  0.3977E+00  0.8402E+00  0.8429E-02  0.5690E-02
74            156241  532887  0.6217E-01  0.4581E+00  0.4190E+00  0.8771E+00  0.8417E-02  0.5572E-02
74            156241  527887  0.6502E-01  0.4728E+00  0.4384E+00  0.9111E+00  0.8595E-02  0.5690E-02
74            156241  522887  0.6783E-01  0.4833E+00  0.4547E+00  0.9380E+00  0.8539E-02  0.5678E-02
74            156963  518451  0.6765E-01  0.4726E+00  0.4666E+00  0.9392E+00  0.8302E-02  0.5552E-02
108           155140  517073  0.7306E-01  0.5118E+00  0.5544E+00  0.1066E+01  0.8426E-02  0.5635E-02
