name         x-coord y-coord       conc.    dry dep.    wet dep.    tot.dep.       conc.
                                     NH3         NHx         NHx         NHx         NH4
                   m       m  ug/m3        mol/ha/y    mol/ha/y    mol/ha/y        ug/m3
191            13347  680387  0.9893E-05  0.1406E-02  0.3415E-02  0.4821E-02  0.4373E-04
191            13347  675387  0.1046E-04  0.1482E-02  0.3524E-02  0.5005E-02  0.4509E-04
191            13347  670387  0.1429E-04 -0.1899E-01  0.3598E-02 -0.1539E-01  0.4483E-04
191            13347  665387  0.1577E-04 -0.2135E-01  0.3567E-02 -0.1778E-01  0.4420E-04
191            13347  660387  0.1639E-04 -0.2137E-01  0.3626E-02 -0.1775E-01  0.4490E-04
191            13357  655652  0.1592E-04 -0.2215E-01  0.3633E-02 -0.1852E-01  0.3868E-04
162            14230  404300  0.8454E-04 -0.3708E-03  0.6954E-02  0.6583E-02  0.5737E-04
162            13347  400387  0.8259E-04  0.4671E-03  0.6784E-02  0.7251E-02  0.5711E-04
159            13114  394093  0.8375E-04  0.1995E-02  0.6632E-02  0.8628E-02  0.5807E-04
162            13505  396267  0.8436E-04  0.1368E-02  0.6595E-02  0.7963E-02  0.5653E-04
159            13347  390387  0.7826E-04  0.2724E-02  0.6595E-02  0.9319E-02  0.5775E-04
159            13347  385387  0.8008E-04  0.3348E-02  0.6822E-02  0.1017E-01  0.4988E-04
159            13650  381070  0.7751E-04  0.3965E-02  0.6757E-02  0.1072E-01  0.4902E-04
169            15206  379836  0.7766E-04  0.4350E-02  0.6844E-02  0.1119E-01  0.4913E-04
188            14704  378110  0.7417E-04  0.4946E-02  0.6732E-02  0.1168E-01  0.5051E-04
169            14115  377876  0.7077E-04  0.9214E-02  0.6708E-02  0.1592E-01  0.5077E-04
187            14841  375339  0.6897E-04  0.1305E-01  0.6609E-02  0.1966E-01  0.4999E-04
188            14673  377099  0.7043E-04  0.9193E-02  0.6705E-02  0.1590E-01  0.5108E-04
190            19588  832293  0.8692E-06  0.3234E-03  0.2158E-02  0.2481E-02  0.2058E-04
190            18902  827592  0.9008E-06  0.2934E-03  0.2279E-02  0.2572E-02  0.1968E-04
190            18231  822719  0.9110E-06  0.3042E-03  0.2329E-02  0.2634E-02  0.2051E-04
190            17726  817881  0.9793E-06  0.3173E-03  0.2373E-02  0.2690E-02  0.2103E-04
190            17677  812887  0.1087E-05  0.3372E-03  0.2409E-02  0.2746E-02  0.2180E-04
190            17677  807887  0.1173E-05  0.3551E-03  0.2421E-02  0.2777E-02  0.2256E-04
190            17677  802887  0.1271E-05  0.3671E-03  0.2468E-02  0.2835E-02  0.2286E-04
190            17677  797887  0.1388E-05  0.3763E-03  0.2560E-02  0.2936E-02  0.2319E-04
190            17677  792887  0.1601E-05  0.4033E-03  0.2578E-02  0.2982E-02  0.2397E-04
190            17677  787887  0.1684E-05  0.4209E-03  0.2607E-02  0.3028E-02  0.2455E-04
190            17677  782887  0.1832E-05  0.4425E-03  0.2639E-02  0.3081E-02  0.2527E-04
